Document,Stars
" Inscribed along the bottom of my well-worn copy of Foundation is the following accolade",3.0
" As the beginning to his Foundation series which will eventually incorpate his entire Asimovian universe this collection of intertwined short-stories is a must read for Asimov fans. But it is not close to his greatest works - he's only getting started here but if you take the time to read his other stories and novels you will appreciate these beginnings. ",3.0
" I read this* because it presents a galaxy without aliens colonized by people. It was soft SF in so many ways (incl. FTL antigravity flying cars walnut-sized nuclear reactors laser pistols personal and city force shields egregious use of energy in the form of anti-gravity elevators) and the psychohistorian-predicts-future-events-to-the-day plot was dumb--not to mention the idea of civilizations with FTL ships incapable of harnessing nuclear power. With repeated suspensions of disbelief it was pleasant enough. The characters were not such nitwits as those of 'Prelude to Fdn.' No need to read his other books.* after reading If the Universe is Teeming with Aliens...Where is Everybody?",3.0
" This may be a classic and I may be a science fiction fan but read Asimov's 'The Gods Themselves' instead of this. His later work is definitely better. 'Foundation and Empire' is like its predecessor ('Foundation') in that you get several stories told in different periods throughout Foundation history. Everything Asimov has come up with in these books is fundamentally good sci-fi story stuff but the lack of character development makes you think while you're reading 'Why am I reading this?' I'll read the last in the trilogy ('Second Foundation') but that's as far as I'm going to go with these.For great sci-fi read 'Hyperion' 'Fall of Hyperion' 'Ender's Game' 'Childhood's End' '2001",3.0
" Asimov's entire line of work and namely the 'Foundation' novels have long been considered by some to be the gold-standard of science fiction. As an avid reader of the genre I felt implied to give the series a whirl to see what all the fuss is about and to finally spend some time with one of the grand-daddies of the golden age. So I bought 'Foundation' along with the other two novels in the original trilogy and away I went.Very boring. Very dry. Very forgettable. The problem here I think is that while Asimov had some very fantastic ideas floating around in that pioneering noggin of his he was not exactly the best at nurturing them into full-form on the page. Thus we have a series of novels that read much more like outlines of a stronger and more fleshed-out epic. The setting is grand the characters are intriguing. The plot is one for the ages. The final product however does little justice to these ideas and I found that to be vastly disappointing. All throughout I wanted more. I wanted more world-building - not necessarily technobabble and meandering Dickenson discription but at least more insight into the nature of this vast civilization apparently on the brink of collapse. Very much the same with the characters - I wanted to sympathize with Hari Seldon as he worked to keep knowledge alive in the face of ignorance but it was so hard to do so when he was presented as little more than a piece of animated cardboard. I was thinking constantly about what could have been and that put a damper on the overall effect.I think the ideas and character tropes Asimov put forth in his trilogy have been worked with by other authors and brought to life far more successfully in the years since its initial release. Novels that come to mind are Dan Simmons's awe-inspiring 'Hyperion' series and Neal Stephenson's bulky 'Anathem'. In these books great ideas are coupled with great writing. The results as much as it hurts me to say it put Asimov's original to shame.'Foundation' is a great series to read if you want to witness science fiction as it was in its infantile and supposedly-golden age. But I think that it#s nevertheless important to understand that pioneering ideas can further develop and be presented in far-superior ways as the years progress. Such is the case here. Imaginative but slow and dated. Should most certainly remain in print and continue to be read but I do not think it is the gold-standard classic it has been made out to be. Others have done much better. ",3.0
" I used to be a big fan. Somehow the first season wasn't what I remembered. Still John Ritter saved it all. I still am buying season 2. ",3.0
" I was reluctant to buy this disc because of its high price/few episodes ratio. (Come on 'All in the Family' gets 26 episodes for $30 that's under $1 per episode and that's how it should be for all TV!) However as a proceed of the purchase (how much they won't tell us hmmmm...) goes to a charity John Ritter adored I broke down tonight and bought it.After the ubiquitous FBI screen disappears I was greeted with a menu. Ignore the naysayers there is nothing wrong with how this menu works and I've used far far worse in my 300 movie collection. I rather like the menu... And the fact they have a menu option telling us of the Spring 2004 release for season 2 made my day it's nice to see they'll put out this series for the fans.Now for the transfer. Audio quality is superb well restored. Video quality is a different story. Upon freeze-framing it's very clear that despite doing a good job at restoring the master tapes they did a rather poor transfering the video to DVD. (You HDTV fans out there may not like watching this on your sets... and by 1996 the FCC is pulling the plug on current broadcast standards...) I can think of 2 reasons why the video looks as poor as it does but it suffices to say that the end result is a video image that looks needlessly grainy; broadcast video technology of the time never ever looked this bad. But while not as bad as VHS consumer quality videotape it is well below acceptable DVD quality. (for another example of what not to do in terms of transfrring video quality onto DVD check out the dithering used in 'The Best of the Chris Rock Show' - yuck!) But given the price of this disc and that 'All in the Family' costs less per episode and yet looks far better (despite NOT having had its master tapes restored) I'm knocking 2 points off. DVD video should not ever look this grainy in a freeze-frame. (it is bearable when things in motion but be prepared for a shock if you're a 'quality freak'.)6 episodes. I was pondering the same issue why not have a season 1 + 2 box set? But then we'd have to wait until spring and I hate waiting though I would have if the video looked better. Besides these episodes are HILARIOUS. The gags the double entendres the Ropers... it's all there. And when you are laughing so much you start to cry and get a stomachache you know you're watching a winner of a show that's well written and well cast. No wonder 'Three's Company' became a success so quickly. As other reviewers here and other websites post plot synopses and reviews I won't here. (well 'No Dogs No Children' was probably my favorite of the bunch especially the scene where Chrissy and Jack are in the kitchen feeding the puppy...)And the real downfall is John Ritter died an untimely death. ",3.0
" Three's Company is about as overrated as a TV show can get. First of all every single episode is about the same. How many episodes can be written on a simple misunderstanding? John Ritter was talented but this show caused him to be castwritten for the rest of his life. The guy acted gay just a little 'too' well if you ask me. The best you can say about this show is that Suzanne Somers used to jump around and jiggle without a bra.Don't be fooled by the cover. Joyce DeWitt did not look this hot until much later in the show. For now she still has the dippy-doo haircut and has the sex appeal of a cactus. The producers of the show didn't make her sexy until Suzanne left.'Larry' the used car salesman upstairs may have played a ladie's man but he was just plain scary like a werewolf. When was that hairstyle ever popular? His eyebrows seemed to reach out and grab people. The guy was as hairy as a rug too. Just looking at his arms you couldn't tell what race he was.Well John died recently while making a show with the sexiest woman on television Katey Sagal. People are saying this DVD release is a tribute to John. Poo poo I say. If Three's Company needed a much needed tribute it was to the great Norman Fell aka Mr. Roper. He was funnier than four John Ritters. I mean c'mon he had lines like 'Hey it's easy to find my wife on a nude beach she's the one that looks like her socks are rolled down!' Now that is humor my friends. So if you must buy this DVD buy it for an overlooked comedian the late great Norman Fell. ",3.0
" I expected so much from Townsend after reading a few of his other stories. However there is less bdsm content than I expected and more political/social commentary. Not a bad thing if one is more aware of the politics and social environment of the gay community in the 1970s but hard to follow and identify with otherwise. I had difficulty empathizing with any of the characters -- perhaps part of that lies with the fact that there are so many characters in the story. However there are several hot scenes in the book and therefore it may be worth the time and money to purchase the book. ",3.0
" Very quiet I liked the ability to fasten it onto a 'hill' or curved board so that I would relax my wrists more to prevent worse carpal-tunnel symptoms. But the down arrow broke on it and I am now attempting to get it replaced inside of six months. ",3.0
" i thin this movie has a great plot and i sooo wish theyd remake this movie that would be insane ok so a bunch of killers murderes basically every scum bag u can think of get called or blackmailed into coming to this new prison that hasnt opened yet and ice t who put this whole thing together closes off the prison trapping everyone inside and tells them they have a few hours to kill everyone and be one of the last 3 to live to recieve the cash prize everyone gathers in the cafeteria and he literally drops tubs of guns/bats/knives over the balcony every one gets a gun or weapon and tries to shoot someone but theres no amo lol then he drops tubs of bullets and everyone fights this movie is full of betrayals and itll have you rooting for someone to liveunfortunately the lighting in this movie just flat out ruins it if idk y the makers didnt tint out the natural lighting in this movie what it is is that since this movie was filmed in a large building with thousands of windows the suns light hits the glass from the window and then with the camera it makes everything bright and hard to see ",3.0
" really great story and I liked the way it played out though theres some stupid bits and characters that really are just dumb like Deborah Van Valkenburgh's role the chick who lives at the end she was stupid. Lambert is so insane in this one and his fight and gunplay scenes rock ass. Ice-T contributes some knife and gun skills as well. people get smashed bashesd gunned down hung stabbed strangled hit by bats hit by frying pans and other cool ways to die. vicious fight scenes ",3.0
" MEAN GUNS stars Christopher Lambert and Pyun regular Michael Halsey and has only the merest shred of plot to propel the story",3.0
" A must for Lambert fans! 2 hours of nonstop mindless gratuitous mayhem. Plot? Yeah sure. Let me know if you find one. Viscious and satisfyingly brutal with a kick ass sound track. Have 3 negatives",3.0
" I found this to be one of the better books I've seen about setting up shop. It showcases plenty of example shops and has some handy advise. However like most books on this topic it tries to cover all the possibilites - building a separate shop working in a shed basement attic etc. and pertinent information for any one case is thus sparse. I'd like to see books specifically for conversion of a basement space or shed etc. into a shop but I guess that would only add limitations on readership from a writer/publisher perspective. ",3.0
" I just had the final electrical installed in my shop so my shop was just about done when I found this book. Parts of this book that pointed out where I did things correctly parts of the book point out where I should go from here.I've found that there was some good information here but I think the best information comes from looking at the pictures of other people's shops. How do they arrange their workbenches in relation to their tool boxes how do they store their clamps how do they store their wood etc.Overall I think Taunton Press's 'The Workshop Book' is a better resource for these kinds of ideas. This book is nice but The Workshop Book goes into much more detail. ",3.0
" Who wouldn't watch a movie that had Mel Gibson wearing obscenely tight leather trousers and looking scarily young?Before The Passion was brought to the attention of film buffs and the press there was Lethal Weapon. And before that Mel Gibson made his name in the Mad Max movies.There's nothing on the DVD I got for my birthday not even a trailer. And I hate watching DVDs with no trailers. I'm fussy me. So I wasn't sure what to expect or what the film was exactly about. All I knew was that my mum couldn't wait to watch it and was drooling (along with me) when Mel Gibson appeared shirtless.Before the amount of money that was spent in the car chase along a freeway in Matrix Reloaded there was this. A simple but still effective car chase which introduces you very briefly to Max. I don't see the point in spending loads of money when all you need is a bunch of cars that can be trashed and a camera.Then you get to see that Max has a pretty young wife and a young child. You can almost see how the rest of the movie pans out after that. It's pretty obvious he's not mad until something really traumatic happens. I was expecting the whole growling throwing stuff but instead he seemed relatively calm - except for the sweat on his face.It's NOT obvious that this movie could get another two sequels out of it. Maybe one sequel but two? And the latter featuring Tina Turner of all people. And there's rumoured to be a fourth along with a fourth Die Hard and god knows what else. Something tells me Mel Gibson won't fit into those trousers!If you think this is going to be a movie based on revenge you're wrong. The revenge part doesn't start until about half an hour before the end.It will be interesting to see the sequels. To be honest this film did nothing for me - unless you count the tight trousers! Very easy on the eyes if you know what I mean. ",3.0
" This is an excellent example of Mel Gibson's fine acting work. If you haven't seen it but have seen Beyond Thunderdome give it a viewing. Unfortunatly I purchased the DVD version which was released in 1998. It doesn't have any special features at all. You are also stuck with the American voices dubbed over the Austrailian actor's. This can be quite funny in itself but I wish I had the option to see both the original Aussie tape and the Americanized version on one disk. ",3.0
" So let me set the record straight about this version of the movie from Amazon's Instant Video. It is the original Aussie soundtrack not an English dubbed version. Between all the different DVDs and downloads if you are interested in downloading this one be assured that it is not dubbed. It is however pan and scan. What that means for those of you who have never watched movies on VHS tape is that the screen is formatted for a squarish cathode ray television with a 4",3.0
" I'm really not sure why but this is my least favorite in the Mad Max trilogy. It's not nearly as awesome as the Road Warrior or fun as Beyond Thunderdome. Either way it's worth watching simply because it sets the scene for Road Warrior one of the greatest movies of all time. ",3.0
" In 1981 THE ROAD WARRIOR was released in to the United States and became an instant hit but George Miller's story of angry cop Max begins with his 1979 classic MAD MAX.Mel Gibson plays the title character 'Mad' Max Rockatansky a cop in a postapocalyptic future (when exactly isn't specified). He's the best cop around patroling the highways for speed-hungry gang members. Well after his best friend is killed and Max steps in the gang gets a little mad. In the end Max (now gone a little beyond Mad) sets out to avenge the death of his wife and infant child both killed by the gang.MAD MAX is a sci-fi classic that spawned one of the best-loved sci-fi series of all-time. Miller's directing style brings the needed impact to the seemingly dead futuristic earth. Gibson is also good in his star-making role (look at how young he is...wow!) - plus Brian May (not the Queen Brian May) contributes a good score.Top-notch sci-fi action entertainment and one of the greatest (and funnest) films to come out of Australia. Followed by MAD MAX 2 (THE ROAD WARRIOR) and MAD MAX BEYOND THUNDERDOME. ",3.0
" In a post-apocalyptic Australia Max (Mel Gibson) and his fellow officers try to keep order on the highways as nihilistic biker gangs grow ever bolder. We are given the definite impression that the final bastions of civilization are on their last legs as chaos encroaches.This film presents intriguing characters and a suitably bleak scenario. It starts strong but it loses its energy before the end. Perhaps I was spoiled by seeing the classic action sequel 'The Road Warrior' first. When Max goes mad at the end of this first film director George Miller doesn't set the action sequences up very well or provide much of a payoff. The most exciting set pieces actually come much earlier in the movie. However his next film will prove that he can be a master of action. ",3.0
" This film is the prequel to the amazingly good 'The Road Warrior'. I've read that 'Mad Max' has the highest return on investment of any film ever made ($100K to make $100M in revenue generated); however upon watching this movie you will immediately be struck by its very low budget look and feel. If you've already watched 'The Road Warrior' you may want to watch this one to see where RW has its roots but you really need to watch RW first. Leonard Maltin (in his RW review) states that Mad Max is at least as good as RW; he is crazy. MM is a great movie for having been made for $100K but RW is a GREAT MOVIE period. One more thing this film is dubbed with American voices because someone in their infinite wisdom thought Americans wouldn't be able to understand Australian accents. This was a big mistake as the American voice actors invariably overacted in their dubbing. ",3.0
" I don't recommend this edition. Ok the picture is good and the Australian language track is quite cool but the movie is cut.In the scene in which Max visits the burned Goose in hospital has been censored meaning Goose's burned body isn't shown. Ok maybe that's something not everybody wants to see but if I buy a special edition I expect to see the whole movie. ",3.0
" It's not altogether surprising that Mad Max got such short shrift when it came out Stateside with an unfortunate dubbing job to eliminate the `Strine accents so American International could pretend it was an American film (Mel Gibson suffered perhaps a worse indignity with his screen credit moved to last position just before the lab credit on the trailers). Much of what people remember and love about Max is delivered in the sequel rather than this first outing. Indeed at times it feels more like a blueprint than a proper movie and Gibson barely registers in the surprisingly little screen time he has - the villains who all seem to be doing either premature Danny Huston impersonations or somewhat more timely German New Romantic turns make much more of an impression. Not only do huge sections of the film keep him offscreen but he makes little impact in his underwritten role when he is on. In many ways this is just a first low-budget draft of Max's world - civilization hasn't entirely crumbled yet and the precious juice is still flowing even if parts are getting hard to find. Still the car stunts are good if somewhat thin on the ground but this is one case where the sequels are definitely better.MGM/UA's special edition offers reasonable extras but they are limited by the non-involvement of George Miller and Mel Gibson and the unavailability of any archive footage. The making of featurette and audio commentary from crew members are the best of the bunch while the Gibson featurette tends to be too much of a puff piece. Despite being listed as the Australian trailer the theatrical trailer and the accompanying TV spots are all from the US release. Thankfully the original Australian soundtrack to the feature is included on this disc. ",3.0
" Normally I would say the first in a trilogy is the bestbut Mad Max is an exception.In fact Mad Max I think is the worst of the three.The Road Warrior is a much better movie. ",3.0
" 'Mad Max' is the first of a trilogy followed by 'The Road Warrior' (1981) and 'Mad Max",3.0
" Decent movie perhaps more aligned with a cult classic. Excellent end scene. Unexcusable dubbing. ",3.0
" The original Australian theatrical release is best. This DVD looks fine. It has a crisp picture and good sound. I was however extremely dissapointed to hear the POORLY overdubbed American voices and miss certain cut sequences. Not only that but there are NO special features or extended menus just a chapter search. This movie DESERVES a special studio upgrade. It must be remastered uncut and include trailers commentry interviews etc. Mad Max is a new wave masterpeice and must be given the attention it's worthy of. ",3.0
" The First was the Best..Simple story.. Violent .. but the ending could of been improved with a nice revenge (finished too quick) The 2nd one was dead slow but Not too bad and the third was kiddy violent.. ",3.0
" 'Mad Max' is one of those films that is on everyone's top film lists. Not only did it introduce us to Australian cinema but also a young 21-year old newbie named Mel Gibson. 'Mad Max' was dark it was brooding it was destructive and it never gave us that glimmer of hope for humanity but now - nearly 20 years later - does it still remain the classic that it started? Sure it was impressive to watch the crash scenes it was powerful to see the world through Mr. Miller's disturbed eyes but is it re-watchable? Does it have the appeal to see new things throughout if watched and watched again? For me the answer seemed to float near 'no'. While I loved what 'Mad Max' represented what it was - a full body of color and action - it wasn't something to be watched again and again. Gibson does a great job as Max a man torn between the evils of the road and his personal philosophies. He begins as an ominous optimist able to stop crime as it occurs on the streets but then as his sense of normality is turned upside down his ability to react and adapt is seen. The final moments he has transformed from the man we were first introduced to into something quite terrifying. One could also compliment Mr. Miller's directorial outing at times it felt a bit episodic with tough edits placed but for the majority he told a deathly story with great ease and excitement. So again there is no arguing that 'Mad Max' is an important film one that I am glad to have finally seen but once was enough. It seems to be lacking that re-watch excitement.But why has that conclusion been made? What makes 'Mad Max' mediocre instead of powerful? It is hard to pinpoint the exact scene but the sense of 'alright I've seen it - now what' was definitely present by the end. Yet there were points that I just loved. Gibson was perfect. He was incredible as Max and the world that Mr. Miller created was intense. The opening scene the car crashes as our bearded villain just yelled 'Toecutter' was fantastic. 'Mad Max' has one of those openings that just pulls you in that makes you excited to watch a film of this intensity but then where do you go? Miller seemed to indicate that more car crashes more violence more cliche family drama would indicate a stronger film. At times he was right his ability to create different scenes set across the same backdrop demonstrated his originality but then there were times where it just felt recycled. One scene that stands out is where our gang of bikers track down a couple that happens to be at the wrong place at the wrong time they chase them down and demoralize them as Max and his partner find them - then almost repetitively it happens with Max and his girl later in the film. In this post-apocalyptic world there seems to be no problem finding someone. Space seems to not be a problem. This was another unexplained moment - where the coincidence of discovering Max or finding the biker gang should have been more difficult. These repetitive essentially simplistic scenes seemed to detract from the power of what Max represented. One also needs to ask about the story the unknown of what time or place we are following Max - would this have strengthened the story knowing what world we lived in? The understanding that this was a low-budget film was rooted in my mind the techniques provided were impressive but should that have been neglected for mediocre storytelling? Perhaps I misread this film perhaps I missed the joy of why this is hailed as such a cult success.Another weakness against 'Mad Max' has to be the relationship between his wife/girlfriend and child. Again the lacking story helped confuse this viewer as to what dynamic they had but when we have scenes in which the child is completely forgotten about - it just decimates the reasons behind Max's anger and utter breakdown. There were several scenes in which I yelled at the screen 'What about the child' then finally they would remember - he seemed to fade in and out of existence too often for one film. Then when disaster strikes we are forced to believe that suddenly Gibson would release his inner rage? It just didn't work. The same can be said for his wife/girlfriend. A stronger definition of character and even more lines spoken would have helped me see the relationship. She seemed angry at first the product of a failed marriage forced by this post-apocalyptic world to stay together then we were introduced to love then suddenly she moved to idiocrity. Who would believe that running down a road when there are open fields around is the better option? It was these small inconsistencies that forced 'Mad Max' from greatness to just another average action film. Two-plus hour sweeping epics aren't always needed but stronger characters do help in creating the world that we as viewers are to inhabit for 90-ish minutes.Finally applause are in order for the villain in this film. The portrayal of Toecutter by Hugh Keays-Byrne was outstanding. The small attention to detail as well as his ability to make you feel like he would do anything to get his way - similar to the portrayal of Joker in 'The Dark Knight' - was an up moment for this film. Like a roller coaster 'Mad Max' had these ups and downs curves and jerks and when it was all said and done you really had to question whether you were going to ride it again. 'Mad Max' is an important film there is no question in my mind about that. The door that this film opened for future cinema in America couldn't have been done by a better group of filmmakers but it isn't a promising classic. I could not watch this film again. The sequels I am ready for but this ride is over - and the park is closing. I realize that I am in the minority but 'Mad Max' is a low-budget film that uses repetitive filmmaking as its staple - originality is present but you must search to find it.Grade",3.0
" Like Mel Gibson and I like this movie but I didn't see the big changes I expected. Maybe I missed something. It happens. ",3.0
" from when i heard of it i thought it was going to be a good movie but instead i find a medokre movie. there are some pluses the action is cool but also ther are those horrible close ups of the eyes ",3.0
" Often cited as the one that started it all (Which could be reference towards the sequels Gibson's successful career or the numerous rip-offs) this low-budget actioner stars Mel Gibson as a cop pushed to the edge. With its dark tone and brutal violence this is probably the first movie of its kind to de-glamorize car chases. Several such sequences are thrilling (Particularly the opening car chase one of the better ones in film history) but well-crafted as it often is the pace is snail-like and the dialogue and scene transitions are sometimes rather silly. Still a decent set-up for the superior sequels though. ",3.0
" This movie is almost a classic so it deserved a moro complete edition with a second disk full of extras. ",3.0
" It is supposed to be a post apocalypses story but was really only about what things were like on the roads. Very narrow story line. In the end it is like all Mel Gibson movies based on revenge. Boooorrrring!!!! ",3.0
" Mad Max wasn't a bad movie. It really is a lot better than the third installment in the trilogy. Not a classic like 'The Road Warrior' but it still holds it's own. It's quite different than the other two. You get to see how Max was before he lost everything and how he became the way he was later on. Not bad. ",3.0
" This is an interesting film which if occasionally a bit wooden virtually created its own genre overnight and made Mel Gibson a star.Perhaps its most noteable feature was George Miller's use of unusual camera angles which created one or two iconic images. Sometimes it has the feeling of an exploitation film but it never develops in that way and by today's standards it seems rather tame.It looks as though it was made on a pretty low budget and I prefer the brasher sequels where a little more polish was added. It remains a film curiosity but really not much more than that. ",3.0
" Mara Wilson is back from playing her chartacters in Mrs. Doubtfire and has turned into a fairy godmother believer! When ironicly she gets a boy fairy godmother (played by Martin Short). She needs a wish her dad has been wanting to be in a show all his life and he has had an audition! All his daughter needs to do now is wish wish wish on it and maybe maybe it will come true. Are you a believer? I actually bought this video and I was kind of disappointed in some bits. I still watch it regulary though it is a funny and fun flick to watch. ",3.0
" I purchased several of these Melissa and Doug jigsaw puzzles for my 2 year old and haven't been overly impressed. I've always thought that they were a good quality manufacturer but these puzzles do not live up to their name. Within days of receiving them the puzzle board itself has started to separate. The actual puzzle pieces don't fit together perfectly in some cases and it makes for a frustrated child. ",3.0
" the colors are very vivid the picture is very nice I was a little disappointed in the quality of the wood but worth the price. ",3.0
" The pieces were cute but still stuck together. I made a huge mess taking them apart. The base also didn't have the puzzle piece shape outlined so it was hard for my 2yo to know where the pieces went. He can do the puzzle with our help but he really just isn't interested in this one. ",3.0
" I find this type of history to be dubious. The author looks at one province and then generalizes his findings over the entire South Vietnamese nation. If one were to look at the attitudes of American colonists during the Revolutionary war by region one would find great disparities of opinion and support for the independence cause. Some areas of the colonies were strongly loyalist. Did this make the independence movement less valid? Another example; take two cities in Texas Austin and Fort Worth. Survey the populations of these areas about their opinions of President Bush. You would find greatly divergent aggregate views. My point is that this type of regional analysis is of limited use if you are trying to generalize over a population larger than the one investigated.It was no different in Vietnam. There were areas where the locals strongly supported the insurgency such as in the Iron Triangle which included Hau Nghia I believe. It is no surprise that the author found support for the insurgency here. On the other hand there were many places were the population strongly opposed the insurgency and even fled their arrival. Finally let us not forget that during the Tet offensive there was no general uprising against the South Vietnamese government as the communists fully expected there would be. Quite to the contrary in fact. The ARVN fought valiantly and the general population tried to stay out of the way and let the military restore order. Much as the general population does in all conflicts.This sort of parochial view of situations can have devastating effects on Policy just as it did with the over throw of Ngo Dinh Diem. The Saigon elites wanted Diem gone. But the Saigon elites had no more in common with the populace at large in Vietnam as Wall Street Financiers have with Iowa wheat farmers. Again the ideas of a small sampling were generalized over a large population and policy was formulated based on this. Another example of this concept can be found in one of the oft criticisms of Diem. Diem was often faulted for being a catholic in a predominantly Buddhist country. Calling Vietnam a Buddhist country is like calling the USA a Christian country. Probably most Americans call themselves Christian but what does this mean? It means many things and encompasses many ideas. Ideas that are often at odds with each other. The same was true in Vietnam at the time. This kind of historic generalization is of limited usefulness to understanding the larger context. The Author should have refrained from extending his conclusions to the larger whole based on an otherwise interesting investigation.As for those who served in Vietnam and had their opinions validated by this text. Again this is a question of generalizing over the whole one's own personal experiences. We all like to think of ourselves as representative of everyone else but this is not necessarily true either. I have the utmost respect for those who served in Vietnam. They did their duty during a difficult period in our history. However most American service personnel did not speak the language were isolated from the local population and only received a limited understanding of the situation in Vietnam. How can one truly fromulate a concrete understanding of something in such circumstances? Also is the perspective of the grunt humping the boonies going to be the same as a Saigon warrior? Clearly not. Many soldiers came away from Vietnam with opinions about the local population that were shaped by an extremely limited exposure to them in a myriad of different contexts. One does not have to look far however to find countless books by soldiers and civilians who worked closely with the Vietnamese and local populations and came to completely different conclusions. Most of the books written by those who understood the language or dealt with the Vietnamese regularly show a strong belief in the cause of aiding the Vietnamese. Those who got to truly know the Vietnamese most frequently came away with a very positive feeling toward them believed they were worthy of the efforts being expended by the USA and were sincere in their desire to be free of communist domination.It has been my intention here to point out the limitations of interpreting broad historical events by looking at microcosms in history. Having established this I do believe that this book is a worthwhile read. It is an interesting regional investigation of a complex environment. I would just admonish people to approach it with an appreciation of its limitations and seek other sources to contrast this book with for a broader understanding of the war in general. ",3.0
" HP has made a solid printer for light home use in the 825c.HP based this bargain printer on the bones of the sturdy albeit older 800 series. This is a real advantage because you take advantage of HP's paid-for tooling on a formerly higher-priced series. You get a printer that's more solidly built than comparable entry-level printers but the tradeoff is that you don't get the latest printing technology advances. This printer is best for printing text and light graphics. It prints photos as well although probably not as well as a printer with the latest technologies.The 825c is easy to install -- I had it running in minutes on my decrepit 1997-vintage Windows 98 PC. Its paper delivery system is sure and straight. Text is crisp. Colors are adequate.I expect that this little printer will outlast not only my current PC but my next one as well. ",3.0
" I happen to love Barbra Streisand. I saw her in Funny Girl on Broadway and it's been a love affair ever since. That said this is the weakest of all her albums. It's badly recorded",3.0
" At AGE 65 Barbra still intreprests songs better than poeple half her age. Her timing and attack on the lyrics of her well known hits and newer material is amazing. Yet her upper register is nearly gone and she seems to be screaming rather than singing. The final notes of People sound strained and forced  yet I still get goose bumps every time I hear this song. Her version of My Man is amazing. But her vpice is just not what ti used to be ",3.0
" Streisand's lastest CD *Guilty Pleasures* was a feast of songs she had never sung before and a reunion with Barry Gibb who writes for Barbra in a more contemporary way than the Bergmans or Marvin Hamlisch. It is a great CD and her voice is sublime aided of course by sound technicians. All artists owe their sound engineers their careers though. She and Barry have fun on it--it's fresh and alive. Not so much with the 2006 Concert CD a recording of the concert tour replete with IL Divo a mostly unnecessary addition. They are wooden men with BIG BORING voices.From the beginning Babs sounds tired hoarse and raspy. I saw her in concert where she sometimes sounded even worse than this recording. The engineers cleaned it up as well as they could leaving more than a hint of breathiness and weariness. Fortunately only about half of the songs are weakly rendered; the other half really are terrific experiences. I have no idea what is going on with her voice that from song to song there could be such differences but if I were Streisand I would leave the belting behind. It wouldn't hurt for her to warm up before she comes onstage not as she is giving the concert. For any price a fan would expect the performer to be well prepared. When she sings a soft ballad she often soars and her magic is prominent. It's painful to watch her crumble under the memory of her once youthful voice (and it was only a few years ago that she sounded like a 25 year old songstress). Streisand knows how to play a song for all its worth but she sometimes tramples it to death. *Don't Rain in My Parade* is just not what it used to be. She hits high notes but without the characteristic force. And she can hold the notes or seem to when she takes little breaks before each song's finale. Her phrasing is impeccable when she is giving it all she has to give but too often she seems bored. This is not a bad CD just not as inspired as *The Concert.*It also has to be said that it seems apparent Streisand is not taking care of her God-given voice one she herself has said that she takes for granted (unimaginable!!).The chatter inbetween songs is dull and preachy and it was exactly the same in every city except for blabbering about the fattening food she ate all across the US (excluded from the CD thank the Lord). The fans are really the stars on this CD--they roar constantly as if they had been starving to see Streisand all their lives. It's an odd treat. The orchestra is incredible but live it drowns her out at times (as does IL Divo). This recording does not relfect that though.If you do not own *The Concert* CD buy it and skip this one. This CD is for avid adoration-is-blind Streisand fans only and those keeping track of Streisand's vocal history.. ",3.0
" Big fan here always have been. Saw her in 1994 and 2000 and loved her voice and her song selection. Saw her in 2006 and left disappointed. I am not going to address the voice - let's face it - anyone expecting to hear Streisand in her prime is going to be disappointed. I want to address her song selection. How BORING! Like Garland's Over The Rainbow attendees cannot expect her not to sing the BIG ONES - Evergreen The Way We Were People and Happy Days Are Here Again - those are a given. But what about the rest?? Except for a few treasures (Cockeyed Optimist Unusual Way) the rest is a snooze fest. We already have live versions of Come Rain Or Come Shine (Australian Tour bonus CD from Barnes & Noble) Starting Here Starting Now Down With Love Children Will Listen What Are You Doing The Rest Of Your Life Somewhere. Where are the songs we haven't heard live before?? Perhaps something from Guilty Pleasures or Guilty? Anything from Yentl besides A Piece of Sky? If I Loved You? Perhaps songs she hasn't sung before from Broadway? Another Winter In A Summer Town or Will You from Grey Gardens? ANYTHING that wasn't written during the Ice Age would've sent the crowd and listener crazy. This is just more of the same just not sung quite as well as in the past. ",3.0
" I saw Streisand in concert this past October at Madison Square Garden in NYC. I have been a Streisand fan for many years and was hugely excited to actually be able to hear and see her sing live. By that point the reviews of her tour were glowing and I was looking so forward this very rare experience. I have to admit when I saw the show I felt a mixture of emotion but the most prominent was the feeling of being underwhelmed. Her voice was raspy and croaky and felt heavy in it's attempts to soar. I think her phrasing and breathe control is outstanding but the hoarseness makes this vocal instrument now far from pure. I hoped that this was simply a one night thing - she was having an off-night so much singing perhaps had strained her voice .However this record goes to show that Streisand's once incredible range power and vocal gymnastics are now on their way out. Of course she sounds good for 65 but this record in my mind should have never been released. It's hard to listen and not be disapointed. It's time that she put aside her arrogance and worked on her voice - she needs singing lessons she needs to change her diet she needs to have the voice that people want to hear not the lazy take it as you find it version. Barbra - call Celine she will give you tips on preservation! ",3.0
" I was looking for some particular arrangements. This set unfortunately does not contain them! It is a good CD for all Barbra Streisand fans!. ",3.0
