Document,Stars
" Have you ever had to fight for your own survival? In Lord of the Flies by William Golding a group of kids crash on a deserted island with no adult in sight. The kids choose a leader Ralph who fights for the survival of the group.I felt this book was slow in getting to the turning point in the plot. When I did reach that point it changed so drastically it left me puzzled. Reading this book was a chore. I struggled to keep myself interested through every chapter. The characters behaviors kept changing and it made the storyline hard to follow. I do not recommend this book to readers who crave exciting and interesting plots.-Tim Fox ",2.0
" I was required to read this book for school in my Honors English Class(9th grade) I found it very hard to follow and too symbolic. This is the book of dreams for any English teacher who loves to get their students to read between the lines. Personally I enjoy a book that is a challenging read but in this book every little detail meant something 'deeper' and it gave me a headache trying to interpret the aspect of society the detail was trying to depict. I understood the book but it was not enjoyable for me and if it were not a required reading I would not have read the book otherwise. But if you like books to give you a headache then this is perfect for you. ",2.0
" The book Lork of the Flies was an ok book. To me I thought there was too many stories going on at the same time and there was to many charcters that the author talked about. Yet it had good adventures I was not really thrilled about this book. If you are looking for an adventure type or survival book then this book is a good book for you. ",2.0
" I think that the authors purpose for writing this was to send a message that there is evil in all men. I agree with him because the boys expressed it after they lost respect for eachother. They all showed some kind of evil on the island. The literary element that the author showed was symbolism. He handled it very well because it made you want to keep reading to see if his symbolism was true or not. In my opinion this book was believable because imagine being on the for six to nine months. the boys went crazy thinking about how long they were going to survive which of course made the evil come out in them. The book was less than perfect in the ending. I probably would have had some cops investigate on why some of the boys that were dead looked the way they did. That would have been my way of changing the flaws. ",2.0
" i think the author's message of this book is very clear. He is telling about how mean cruel and uncaring people can be no matter what age. I definately agree with this because of all the horrible things that are seen on the news it's supports my theory. I think the author used characters best in the book because in the book from beginning to end he analzyes and builds up every character. This is good because it lets you know who you're reading about. This book was pretty much believable excpet for the fact that the kids were a little too young to be doing what they were doing. Which incidentely in my opinion is the only flaw in this book. If i were the author i would have simply changed the kids ages by making them a couple of years older. If this was done it would have been much better and more realistic. I would recommend this book to anyone. ",2.0
" In the novel Lord of the Flies there is a direct correlation to the way the boys attempt to set up a form of organized government and todays world. Ralph and Jack the main characters both seek to accomplish complete power of the island. Although they have a different opinion on how to run the island each boy wants to be the leader and in complete domination.Ralph is set up to portray the 'good guy' or the protagonist of the story. He is voted the first to be in charge of everyone on the island and through the beginning of the novel tries to run the island through a democracy. But as the book continues he begins to lose control and a more anamalistic behavior takes over. At the same time Jack is competing against Ralph to turn all of the little children against Ralph to feed his hunger for power.Jack is the obvious symbol of evil and wrong doing in the novel. As the book continues Jack begins to feed more and more off of the power he recieves. Jack tries to turn the island into an anarchy. Ultimately Jack gains all of the power out of pure fear from the little ones. The chronological order of the book also covers the necessary toics needed to show the rise and decline of the different leaders. ",2.0
" This book I found took a while to get into but had a good way of starting. I love the plot and how everything turns out at the end. The story starts of well but soon enough the children become scared because of the 'beast'.The group is split into two. Ralph and Piggy end up by themselves and Jack and his tribe become a bit obbsessed with the beast. They are the hunters and almost become to caught up in being standed on the island and fending for themselves.They go to far and end up doing things that are quite shocking for anyone espeshally children. The group become to over the top and they end up just not caring about their old friends anymore.One of the main points in the book is the fire. They decide to make a fire and keep it going so that passing planes nad ships would be able to find them. When the fire is left to go out and a plane passes the island Ralph and Jack have the fight that almost leads to jacks death.The tribe and jack and piggy are always stealing and fighting and even when people get hurt and things are getting out of control. Alot of the book is very sad and it just shows you what could happen if people did get stranded on the island. Toward the end things are going crazy and before they find adults theey almost burn down the island trying to find Ralph.When the children suddenly become in contact with adults at the end again they act as if they have woken up from a very long dream. They start crying and everything hits them that has happened in the last few weeks. They tried to act like adults and make rules but things definatly didint go as smooth as im sure all of them wanted. ",2.0
" After The Lord of the Flies I had lots of mixed feelings. This book had its good and bad points. There were a few times when i got really into the book but a lot of points where i found myself dozing off or just not paying attention to a single word i read on the page.I really liked the begging of the book. It seemed like this could have possibly happen. The kids on the island formed a small society and create a form of government and a system like I believe anyone stranded on the island would be.As the book progressed i became more and more less interested in the book. The author wrote a lot of the same ideas over and over like jacks going on and on about hunting. GET THE IDEA CAN WE GET ON WITH THE REST OF THE STORY!After a while i lost the sense of the characters actions being realistic. Jack forms a tribe that splits off of the rest of the kids. His tribe seems to be based on hunting and spilling blood. They start singing 'KILL THE BEAST! CUT HIS THROAT! SPILL HIS BLOOD!' Which is the most random thing i can ever imagine anyone doing.Golding in my mind never actually explains how the kids survive. The kids just live you don't really hear about how they find the fruit or the water. None of the kids ever complains (except about mean over and over...) about things like sunburns or lack of food being cold things you would expect from a bunch of young kids trapped on a tropical island in the middle of nowhere.Even though Golding does not address the main points in my mind the points he does address he does very well. Ralph has a strong will to get rescued and him and piggy seem to be the only ones that are actually trying to get rescued. But Golding creates this beast that started out as just a nightmare into the kids killing each other because they are so paranoid. I wonder how the kids ever became so violent and bloodthirsty.All in all i didn't like the book. But for people who like a very fantastic and random story in no way could be true; you might like it. If you are looking to read a serious book about survival in the wild i suggest hatchet which is very good in describing the way a boy learns to live (emphasis on the learns). He does not just run around and kill things like the kids in LOTF. ",2.0
" William Golding wrote a good book contrasting two types of war. Boys are stranded on an island after a plane crash. They are challenged to face a number of opsticals including death. The time set is during WWII. ",2.0
" Yet another book suffering from the 'classic-itis' syndrome. Golding presents an intriguing premise and utilises provoking themes of savagery versus civilization but he writes in such an uninspired and drawn-out manner that it's extremely difficult to truly absorb oneself into the narrative. Every character was flat and unlikeable in at least one way; the only one that came close to gaining my interest was one I pitied and I deeply dislike piteous characters.I am female and I have usually never minded any lack of prominent female roles in books or films. The way Golding uses the female here though is half-baked and somewhat insulting. As well while I don't mind symbolism if it's varied and carefully used there is only really one large symbolic theme in this book and I found it rather elementary and fumbled.I don't mind gore either -- among my favourite books is All Quiet on the Western Front and despite its skewered view one of my favourites movies is the hyperrealistic Black Hawk Down -- but the gore here has almost no emotional value at all and simply disgusts.The closing paragraphs are the only parts that came close to being interesting if just for the symbolic contrast it provided. Even then however because Golding for me had built no tension or suspense whatsoever up to it it merely showed how silly the entire affair and its participants were and almost made me laugh despite the apparent gravity that was involved.It may have been all the enthusiasm around it from other readers but even so William Golding's 'Lord of the Flies' is one of the worst 'good' books I have ever read. ",2.0
" 'Lord of the flies'The book in the beginning was interesting but when i reached the part when they go after ralph and piggy and try to get themthat's what i didn't undrstand. How could 13 or 14 years old kidstry to kill each otherand don't care.The book after all was not badit lets u read it even if your not interested. I like the way golding flies us from on idea to the another.for me i give it 2 stars ",2.0
" Hated it - really boring. The only reason I didn't give it a one is because it portrays what I see as an accurate description of what could happen given this situation. ",2.0
" I was shocked by this book and dont think that it deservs the accolades that has been given. Students reading this would need to be very well balanced and well councelled. ",2.0
" I am sorry to say but this has to be one of the worst books I have ever read in my life. First off whatever plot was meant was basically pointless in fact the plot was basically non existant. The writing was focused on what the author thought probable however this probability is highly unlikely. I would never actually want to read the book again. ",2.0
" The Lord of the Flies by William Golding wasn't as good as I thought it was going to be. I thought that the idea of the book was very good and the theme was well thought out but i don't think it was well written. Some parts could have been better but it was interesting. Somethings I disliked were that there were only boys on the island and no girls. If there were girls I think the story would have been different. I also didn't like how Piggy died. I think the book would have had a better ending if Piggy stayed alive.Some things that i liked about the book were most of it was realistic. The schoolboys made rules for themselves and there became two sides. I liked how the characters were described and how the meanings of their names mathed their actual names. ",2.0
" I picked up this book when someone had mentioned they were required to read it in school as children. This book is about the end of innocence and the heart of darkness. Ok before you get scared away by the two phrases I just mentioned let me explain. So without even reading the book you probably know it's about a bunch of English schoolboys who get stranded on an island and are forced to survive without the supervision of adults. This book is supposed to be full of symbolisms; each character and animal represent some idea or entity in society. The end of innocence I mentioned begins with the slaughter of a pig for food. The heart of darkness comes when the leader of the hunting tribe loses his mental stability and decides to hunt for more than just pig.It's actually a very short story (208 pages) and the dialogue is very simplistic. I found the author's descriptions of the jungle beach lagoon and mountain to be quite boring. (You'll also notice that I said schoolboys in the last paragraph; there are no girls in this story. There is no underlying love story. There is no humor. There is no excitement whatsoever.)To be honest I don't like this book. Even less so as required reading for school kids. To not interpret the symbolisms would be to leave the book as a plotless story. Yet to interpret it would mean exposing children to the horrors of savagery abuse and survival.LEAP rating (each out of 5)",2.0
" if ur a kid going to highscool and you have to read this book for school be warned that its BOOORRRIIINNGG. its weird and nothing cool happens the first 110 pages. some parts are ok but its mostly a crazy story. i wish i didnt have to read this crap over the summer not to mention the friggin homework that comes with it. ",2.0
" I thought Lord of the Flies was okay but it wasn't the greatest book ever written. I felt there were quite a few changes the author could have made to the story. First of all I didn't like the way the book used so much symbolism. This along with many British terms I didn't understand made it very confusing. I also didn't like how the author killed off the littlun with the birthmark Simon and Piggy. I thought there was just something wrong about killing off three young children.There were some good aspects of the book. First of all I liked the way the author described the environment the boys were in. It was very thorough. I also thought it was good how the author divided the boys into two seperate societies. I felt it demonstrated the two sides of society very well. It demonstrated that on the surface society seems organized and well-governed. But sometimes underneath it all people can be savage cruel and sadistic to each other.Overall I felt that this book was okay. But I wouldn't recomend it to most people and probably wouldn't read it again. ",2.0
" If you ask ten people who have read William Golding's Lord of the Flies half of those people will say that they loved it or 'thought it wasn't that bad' and other five will say that they despised it. I am one of those who despised it. There are definitely some good maybe even great qualities of Lord of the Flies and the allegorical and symbolic meanings that are hidden throughout the book are important and a good thing to study in class yet if I was given this and say War and Peace I would grab War and Peace in a second. The truth to why I dislike LotF so very much is a bit complicated. This book opens on a boy wandering around an island. You are given almost no information on where this boy(or the other boys who show up later) came from. There are little bits of information of their back story stuck in the book almost randomly. Unless you are paying a lot of attention to every word that Golding writes it is easy to miss these precious details. That is not the only reason that this is not may favorite book in the world. I'm not sure if Golding purposely did this or if this is just the way he happened to write it but the the majority of the characters seem to be purely evil and it is quite hard to read the book without feeling you have personal grudge against each one. I won't go into intimate details (just so you can read it yourself and understand the disgust I have with these boys) but each boy acts in a certain way that makes you wonder how evil a child can be when not under any kind of adult supervision or guidance. In conclusion if you would like to buy this book I warn you. You may be one of the ones who like it and shrug off the savagery of the boy or you could be one who can't even stand to finish it. It is completely up to you. ",2.0
" This book taught",2.0
" The Lord Of The Flies is without a doubt a classic work of symbolism. William Golding really did do an incredible job of linking every vague detail in his book to the ideas he had about human nature and the post world war II world in symbolistic forms (The Conch The Glasses The Beast). Still finishing the book leaves one with a rather bitter taste in their mouth. I feel that the extraneous amounts of unnecessary violence Golding included and the extreme behavior of the characters as the story progressed really kept me from appreciating the true artistic essence and incredible emotion of this book.The story itself begins with a group of young military-school boys (who are assumed to have suffered a plane crash over the ocean water) landing on a small uninhabited tropical island. Ralph the main character quickly steps up to leading the group and gets the boys on track to getting rescued. He has them start a signal fire; make shelters and just generally keeps them in a microcosmic society of the world they once knew.The society quickly breaks down though. Jack (a boy jealous of Ralph's leadership) is overcome by his urge to hunt wild pigs and have fun and finally leaves the group over a conflict of interest about the signal fire. Gradually everyone who once followed Ralph leave him to join Jack's primordial savage hunting tribe where they hunt wild pigs and savagely kill them. This in itself is graphically documented throughout the book and the boys' morals are gradually replaced with more primitive instinct and reasoning.Before you know it a book that started out fairly boringly is filled with rotting severed pig's heads on sticks talking to characters in the book (in their head showing their mental stability starting to depart from them but somewhat disturbing none the less) and Jack's tribe savagely killing some of the boys that didn't join them for unclear reasons (being overcome by their lust for violence rebellion from sane society call it what you will). There is a sporadic parallel story going on about a 'Beast' which is nothing more than the boys' respective manifestations of their worst fears (and perhaps the fear of the consequences of their actions catching up with them) and this fear feeds Jack's tribe's ruthlessness towards the end of the book. Quite predictably the book ends with the boys being rescued but not before Jack and his tribe almost murders Ralph.I really wish I could have appreciated this book more but frankly the writer's negative view of the world (which was in turn reflected in his writing) was a little too depressing to be enjoyable. I do recommend the book as a good read at least once and it is without a doubt a classic work of literature but when it all comes down to it... I feel it is both a boring and highly depressing story. ",2.0
" OK I must be the odd man out here. This book falls into many of the 'listmania' lists of other books that I found to be quite good. So I had it delivered and found it to be the worst book I've read in a few years. What do people see in this?I'll grant the fact that there is some nice symbolism with the conch the boar head and such. But that is all it has going for it.Golding attempts to show the reader how easily mankind can become corrupted when left to their own devices but the story he masked it with is pretty poor. For something written as recent as 1950 I would have expected much better.First off there is no mention of what happened to the plane. Just some boys on an island and the plane crash just seemed to be a way to get them there. There is no wreckage to deal with no dead bodies smelling up the island. Secondly there is no time reference at all. It seems that the kids hair just grew long magically overnight. Without any mention to a timeframe it appears they are on the island about a week. I'm sure it was longer because nobody should have as little faith in humankind to think that we should devolve to savages so quickly. Maybe Golding did think it could happen that fast... I don't know.I wouldn't recommend this book to someone who really enjoys reading and likes to see the plot and the characters well developed. This seemed to be thrown together with no regard to the plot whatsoever. If this book comes on a recommended list but there are other options AVOID THIS ONE! ",2.0
" I have for some years had an axe to grind with whatever committee of human waste it was that got together and decided what constituted classic literature. It must have happened at some point that a group of people declared themselves worthy to judge for our youth what would teach them to love reading what made a good story.I love reading. I love a good story. I hate Lord of the Flies.As hard as the educational system tried to force me to read and appreciate their endless list of disturbing books I still love reading good ones. And when I think back on these school-supported pieces of filth Lord of the Flies stands out as the top representative of what is awful in a book.I get what the man was going for what he was trying to say about humanity. I wish I could say he was dead wrong about human nature but indeed I think he accomplished just what he set out to do. That got the novel one extra star. No more. Yes when left to their own devices a group of innocents could very well turn savage.And that's exactly what is wrong with making young people read it. Is there no other novel to teach them about human nature? They'll hate whatever we give them true and maybe that's why they have been given such vile specimens to save the good books for them to appreciate later. But it's no excuse...When I read this in school it was horrible enough in print but then they saw to it that we watched a dank dark desolate motion-picture rendition as well in order that we might forever have burned into our memories the image of a little boy being speared by bullies and a plump boy being crushed by a boulder shoved by those bullies. All it did was give kids nightmares and serve to punctuate the message they'd been sending us all through school",2.0
" I had to read this book in my 9th Grade English Honors class and couldn't wait to get it over with! It used terminology that was hard to understand and I never actually understood what was going on until we went over it as a class and even then I still had trouble! Now for summer reading I am having to read To Kill a Mockingbird and it is pretty good! Not even comparible to Lord of the Flies! To sum it up in one word YUCK!!! ",2.0
" Lord of the Flies is a powerful story about a group of English schoolboys who have survived a plane crash and are stranded on a deserted island. In the beginning it seems like the boys will have quite an awesome adventure--they are completely on their own with no adult supervision. One of the oldest boys Ralph attempts to get the others organized so that they will have food shelter and a rescue signal fire.Ralph's logical approach to survival is soon challenged by Jack the novel's antagonist who is also in charge of the hunting. His desire for total power is quickly evident as he and his followers become increasingly wild barbaric and cruel. Their cruelty extends beyond simply hunting animals for food. Soon they are hunting and killing each other.While I did not particularly enjoy reading this book I believe that the way the different characters are developed is interesting. Each of the main characters seems to represent an aspect of human nature and society. For example Ralph represents the civilizing instinct in human beings compared to savagery represented by Jack. Simon who is shy and more sensitive than the others seems to represent the natural goodness found in people. Roger represents exactly the opposite--he is sadistic and very cruel. I think my favorite character is Piggy because he is a very logical thinker and smart. Because I found this character appealing his murder was very disturbing to me.Actually the entire story was disturbing. It was hard to imagine that the boys waging this 'war' against each other were so young--the oldest was only twelve years old. It was interesting to me that the more violent the story got the older the boys seemed. I think what I didn't like was the implication that humans are innately evil. Goodness was portrayed as an aspect of civilization. As civilization deteriorated throughout the story cruelty and violence increased. It seemed more natural to be evil than to be good. The severed pig's head (named the Lord of the Flies) mounted on the stake in the forest seemed to represent that innate evil. Since I don't believe that humans are naturally cruel and violent I found this book difficult to read. It is not a book I would recommend. ",2.0
" I didn'tlike this book this book that muchand i dont think I'll read it again.I didn't like Lord of the Flies that much beacause some parts were kinda confusing and boring to me. Lord of the Flies is about a group of kids that get stranded on a island and start a tribe with a boy named Ralph as there leader and have to survie on this island. I would give this book 2 stars beacause i thought the book was confusing and boring in some parts. I would not recommend this book. ",2.0
" The Lord of the Flies is about an airplane which crashes on an island and a group of kids are trapped there. The book is about their time spent on the island. The main characters are Ralph Piggy Jack and Simon. As soon as they crash on the island they start having many problems. At first everyone is good and picks Ralph as chief. Then things slowly start to turn bad when Jack and his hunters let the fire out and a ship went by without seeing the smoke. Jack takes everyone but Piggy Ralph Simon and some little ones and goes to the other side of the island and makes his own tribe. My favorite character is Ralph because he seems to be the only smart one with some kind of authority on the island. He is the only adult like figure on the island.Ralph shows the kind of person that will see a problem and try to fix it the right way. Jack sees a problem as an opportunity to take control and start running everything and making the problem worse at the same time. I see this everyday even when I am in class. You have your kids that are like Jack and want to give the teacher and everyone else a hard time. Then you have people like Ralph. The person in class that sits there and does the work because they know that making things harder for the teacher will only make things harder for them. I'm like two in one because if I see a chance to make a good joke I make it. Otherwise I keep my mouth closed.I thought the book was kind of confusing because the author jumped around a lot. And didn't explain things as well as he should. The book went a little slow too. My favorite part in the book is at the end when the navy officer is standing there talking to Ralph. It's a flash back to real life. The only thing I would change in the book is the lack of information.This book is easy to get into in the beginning but then slows down during the end. I spent a lot of time rereading parts in the book. The only people I think would like this is a younger kid because they don't care about understanding it or an older person because they have the knowledge to understand what is happening. ",2.0
" I picked this book up in a 'bargain bin' so my expectations were rather low. Unfortunately they were fulfilled.The actual practices in the book are rather good. Some of them I've seen before and practice in my daily life. But the book itself tries to back them up with the saddest examples of cargo-cult science and unverifiable 'case studies' I've seen this side of _The Peter Principle_.One example",2.0
" Toe beds are too narrow for most peoples' feet and also too thin. Metatarsal pads are OK but toe bed should be much thicker to cushion toes. ",2.0
" I was looking for something that would be simple to understand but actually teach the basics of gardening the hows and the whys of certain things along with some projects to try. I felt it was all projects without any supporting knowledge that a child could apply to projects they make up on their own. This is good for a younger child but not one that really wants to learn how to be a gardener. ",2.0
" This remake of the original Blob did not do it justice. Maybe it was the actors or the special effects. The original was a superb story in a era of innocence which made the story believable in its content. The original held your interest however the remake was over blown with special effects. Too much of anything is not good. Remake should have stuck to a better plot and less of the special effects that we take for granted today. The remake of the Blob seemed to be centered around the psyche of the teens today in terms of getting them to the movies to see this film. Steve Mcqueen possibly would have save this movie as he did in the original if he were around today. None of the actors in the the remake did! ",2.0
" The 80's remake of The Blob has much wilder special effects but every time The Blob shows up your stomach turns its not as fun as the 5o's version when you couldn't wait to see more Blob. Characters in this movie are the biggest problem THEY ALL DIE. You can't follow anyone cause they die in the next two minutes. And the two chosen characters are less than interesting. Not great. Music by Michael Hoenig. Check out The Stuff its pretty bad too but in a fun funny way. ",2.0
" It is extremely freaky  I still can not get to sleep without the lights on but it has great special effects and and a extreme gore factor so I give it 2 stars ",2.0
" Henrik Ibsen has made the perfect book for a book review. In play form and right around a hundred pages AN ENEMY OF THE PEOPLE is boring and is almost impossible to get into. Unless you need something at the last minute all you lazy teens I do not recommend. (JGD) ",2.0
" Not since man began to walk upright would a robe with arms as long as these fit anyone not under contract to the NBA.Jerry ",2.0
" Poor quality - pieces do not fit well and are constantly falling apart. The most durable part is the container. ",2.0
" I don't believe that a writer wrote only one story and all others 15 weren't written by him and everybody says that is a good book and a good writer.All the stories are predictable and alike if you read them all together at the end of the third one you will know the end of the rest of them only by reading the beginning if you read these stories between books (one or two each time) may be you will enjoy the book but maybe also you already read most of them before you read this book. ",2.0
" I watched a pretty terrible movie called Beowulf last night. It stars Christopher Lambert which is a pretty good indication of the movie's level of badness. The movie is a futuristic retelling of the Beowulf story and it does a half-decent job of it until the end when it suddenly veers into an erotic horror tale. I really don't remember the Old English version having Grendel's mom as a hot blonde porn star. I also don't remember the epic being boring filled with clicheed second-scare bad cuts between scenes or Beowulf being such a wooden character.The movie had two good things going for it",2.0
" 'Beowulf' is the hero of an old epic poem of which name you might remember in the English literature class (Perhaps it will be better-known thanks to Gerard Butler who is to play the title role in the 2005 film.) Whatever his version may be my advice about this Christopher Lambert version is this",2.0
" To call this version of Beowulf mediocre wouldn't be appropriate to the level of blandness that it brings to the screen. There's relatively little to like in this post-apocalyptic recasting of the ancient poem itself a 10th Century Christianized retelling of an even older pagan myth.Christopher Lambert stars (which should tell you most of what you need to know already) and does almost as a good job of acting as he did in the Highlander movies which is to say not that well at all. To be fair he isn't given much to work with here and neither is the rest of the cast (more on them later.) He pretty much broods around the screen with a perpetual scowl on. He's also very little like the Beowulf of legend. This version of Beowulf is an abomination (I don't want to say too much for fear of giving away the story) and is thankfully a virtual martial arts master as well. Ironically for all of his talent he is unable to best Grendal nearly as easily as the original Beowulf who in one fight ripped the beast's arm off.The cast is mostly a joke. It's clear that the director felt that recasting the tale in the future would give him more possibilities. After all in the 10th century there were few women who liked to put their men to shame by kicking more butt then they could. And they also didn't care to dress with as little clothing as possible. As hard as it might be for our culture to realize there was a time when modesty was a virtue. Also very rare among the 10th century Danes were black men who's sole purpose was comic relief. But fear not this movie's got that angle covered. The king is well cast and is mostly sympathetic. But he ends up being part of the largest disaster to come along in this long sad line of disasters.Because see what would Beowulf be without lots of sex? Oh wait the original didn't have sex you say? Eh it should have. And this movie makes sure that you know that it's all about sex. Thankfully we're spared most of the details but by the end (and again I can't say too much without ruining the end) it's perfectly clear that no tale can stand up against our sex obsessed culture. Add to this a ridiculous interpretation of Grendal's mother and you're thankfully almost to the end of this garbage. As a note to those who are familiar with the poem the movie does not cover the final third of Beowulf's story and barely manages to include a horribly mangled version of the middle third. Hollywood still seems obsessed with a 'happy' ending and so that is what we get albiet a shallow and absurd happy ending considering the rest of the movie.If techno music overly-choreographed fights re-using the same moves several times shallow characters mediocre effects and flat acting are your idea of a good time...then go and pick this movie up. Otherwise unless you're a hardcore science fiction fan you'll want to stay away from it. For those of us addicted to sci-fi it's probably worth seeing once just to say you have seen it. But after that there isn't much there. ",2.0
" The epic poem that is Beowulf ranks as one of the greatest pieces of literature man has ever produced. When a reader ponders the ideas found within this wonderful work of art the mind simply boggles at the depth and richness running throughout the poem. Glimpses of the old Europe abound in this tale about Hrothgar Beowulf Grendel and Grendel's mother a Europe of drinking halls campaigns of conquest human destiny and dark monsters creeping through the night. Simultaneously a reader of Beowulf glimpses the stirrings of Christianity which would soon overrun all of Europe and put an end to the old ways. Scholars of Beowulf never tire of writing articles and books about this piece of literature and new translations of the work continually appear. If you wish to read Beowulf and I recommend you do so as quickly as possible check out the spectacular Seamus Heaney translation. Do not under any circumstances watch this cinematic version of Beowulf in lieu of reading the poem. Not only does this movie not follow the epic in any significant way the film also takes a decidedly B movie approach to the whole topic. 'Beowulf' stars Z movie star Christopher Lambert as the enigmatic hero another point you would do well to consider before popping this disc in your DVD player.At some point in the future in a time never elaborated upon by the filmmakers a fortress stands watch on the borderland between good and evil. The soldiers in the fort led by a king named Hrothgar and his right hand man Roland fight endlessly with a mysterious creature who shambles out of the dark each night to claim a new victim. The garrison rapidly diminishes under the onslaught of this malevolent apparition until one day a man rides up to the fort claiming that his destiny involves fighting evil. This man is Beowulf played with mind deadening woodenness by a bleach blonde Christopher Lambert. The men manning the fort are naturally suspicious of this new arrival but after Beowulf fights the creature to a standstill the men are more accepting of his presence. In no time at all Beowulf antagonizes Roland wins the admiration of Hrothgar and catches the eye of the king's busty daughter Kyra. The killings continue unabated until the big showdown between Beowulf and Grendel the name of the being haunting the soldiers in the castle. A further surprise appears in scenes involving Hrothgar's dream encounters with a mysterious blonde apparition a woman who has something to do with the death of the king's wife and who eventually plays a big role at the end of the film.Initially I warmed to 'Beowulf.' Despite Lambert in the lead role most of the actors did a better than expected job in their roles. The gorgeous Rhona Mitra did an adequate turn playing Hrothgar's daughter. Charles Robinson who played Mac on 'Night Court' does as much as he can in the role of the fort's chief weapons master and the actors playing Hrothgar and Roland did acceptable work as well. The set pieces looked better than average for a B movie as did the armor and weapons used by the characters. The movie starts with a nice fight scene between Beowulf and a small army outside of the fort and this too gave me hope that the movie would rise above my original expectations. As the movie wore on I discovered my interest waned considerably. The CGI effects used for Grendel and his mother looked cheesy and uninteresting and Lambert's portrayal of Beowulf tended to grate after the first thirty minutes. The soundtrack contributed greatly to my sense of irritation. The filmmakers saw fit to imbue this project with a booming techno beat and used it every chance they got whether the scene called for it or not. Sometimes this music does work but far too often it distracts and annoys. To keep boredom at bay I began to count how many times Beowulf executed fancy back flips during the combat sequences. In fact it seemed that the only thing Lambert's character did after awhile was jump around strike poses and mutter cryptic phrases about the evil in the fort. As the final credits rolled I knew I had just finished watching a typical B movie stinker.The 'Beowulf' DVD is far from a bare bones sort of release. There is a trailer for the film along with additional trailers for films like 'Scream 3.' A short behind the scenes featurette is also available. The movie itself looks good for a low budget bomb and you should still have a good time watching the nice looking women in this movie even if you cannot stomach the lousy dialogue or abominable special effects. 'Beowulf' is a must see for those who get a kick out of science fiction cheese films or fans of Christopher Lambert but all others should stay away. ",2.0
" I liked the 13th Warrior at least they tried to recreate the world that actually existed but in reality it was based on a novel by Michael Crichton called Eaters of the Dead not Beowulf. Making a film version of Beowulf in the time it existed would be possible but with no help from the poem. It's images of lands and places are sparse. The original poet liked to describe the insides of rooms gold gifts weapons battles and skirmishes but the setting is very sparse the filmmaker must supply his own image of the setting. I agree however that this was not the setting the film needed it suffered as a result. F/X can't make up for poor writing nothing can which is exactly why you shouldn't see this film. I was disappointed that Chris Lambert would condescend to play such an empty role in a film that is like a small child with anemia there's not much hope for it. ",2.0
" I'm sitting here reading these reviews and wondering if anyone even read the description on the back of the box about this movie. Over and over people are commenting on the technology that is present in the movie. Well if certain people had takent the time to read the synopsis on the back cover one would find that this moves takes place in a futuristic setting. There are some remanants of technology left but most of it has been left behind in a 'muted past'.I didn't find this movie to be a masterpiece but it was enjoyable for at least a night's rental. Christopher Lambert is just wooden throughout and does his best job at being Mad Max but just does not pull it off. The character Kyra is tough and really is the only believable person in the movie. What I did like about the movie was the setting the costumes the weapons and overall bleak post apocolyptic vision of the future. ",2.0
" Here is a film about one great story of the European cultural heritage and with an actor (Christopher Lambert) that excels in that kind (he was great in the movies Highlander.) I had high expectations and as the movie is very disappointing I can not give it more than 2 stars. The dialogues are poor there is no depth anywhere in the film the music is awfully terrible and ugly (pop / techno...) the ugly fighters (their look etc.) do not belong to the dark ages or the Medieval times but to Mad Max the castle (seen on the skyline) looks like a crazy top-down castle (should I say postmodern or a la Picasso?) the mother of the monster really acts like a porn-star (I really thought I was watching a porn-movie during the sex sequences) etc. all cheap stuff poorly combined together.And the mythic religious metaphysical dimension of the tale is not explored not given any depth in the film. Think by contrast of the richness with which John Boorman expresses the pagan worldview in Excalibur (e. g. when Arthur sees insects moving on the earth while Merlin sleeps etc. to illustrate the pagan view that the Earth has a soul) (and Excalibur had gorgious music Wagner and Orff's Carmina Burana etc.) By contrast to Excalibur the materialist version of the Arthurian legend (the one featuring Sean Connery I even forgot the name of the movie) is very poor no match. But here we have the opposite ",2.0
" Bad special effects. Lambert looked bored at times. The plot has a few holes. Too much cleavage. Bad fight scenes. Beowulf can do multiple black flips and spin in the air and yet the monsters can still hit him! The fact that Grendel's mother is pregnant doesn't really play into the movie but they keep bringing it up. It is not the worst movie I have ever seen and I pretty much got what I expected so I'm not completely trashing it. The weapons were cool. ",2.0
" I liked the 13th Warrior at least they tried to recreate the world that actually existed but in reality it was based on a novel by Michael Crichton called Eaters of the Dead not Beowulf. Making a film version of Beowulf in the time it existed would be possible but with no help from the poem. It's images of lands and places are sparse. The original poet liked to describe the insides of rooms gold gifts weapons battles and skirmishes but the setting is very sparse the filmmaker must supply his own image of the setting. I agree however that this was not the setting the film needed it suffered as a result. F/X can't make up for poor writing nothing can which is exactly why you shouldn't see this film. I was disappointed that Chris Lambert would condescend to play such an empty role in a film that is like a small child with anemia there's not much hope for it. ",2.0
