Document,Stars
 I was so disappointed with this book! I'm a huge fan of Sophie Kinsella's books under the name SK and have read all of them many times but this was the first book I'd read written under her name Madeleine Wickham. I thought the story was incredibly boring. There is no humor and no one is remotely witty! The characters were all one-dimensional and not lovable at all like her other female heroines. Nothing happened and the pace was unbearably slow. I plan to read other books under the name Madeleine Wickham because the woman herself is a fabulous writer but I didn't see her regular spark in Cocktails for Three at all. , 2.0
 The book started out a bit slow as it built characters but then becomes completely engulfing and such a fun escape into the characters lives that I didn't want the book to stop. , 5.0
" Classic Chick-lit. Fun sexy juicy leave you wanting more book about love and all things girls. These books keep me out of therapy. ;) ", 5.0
 Another great Sophie Kinsella book. One that I am sure many of us can relate to in one way or another as her main characters are as usual just like ourselves or someone we know. I must admit to reading this book in one day as I just couldn't put it down which is no mean feat as I had 4 children at home with me. Kids hubby house and animals generally get ignored when Sophie has a new book out. Read it I can guarantee you will love it. , 5.0
 If you like the TV show 'Revenge' then read this book. It's the story of three female friends enjoying the good life when a fourth person enters the scene and raises havoc. , 5.0
 Another awesome chick lit book from the Queen herself Sophie Kinsella (for those who don't know Sophie Kinsella is Madeline Wickham's pen name). I can't tell you how excited I was to learn that Madeline Wickham was Sophie Kinsella because she is simply the best.Cocktails for Three is a book about three friends. Maggie, 5.0
 This book was ok but not anywhere near the league of a Rosamunde Pilcher book. But since I have read all of Pilcher's books multiple times and wanted something new to read I tried this. The plot was nicely developed but Wickham pretty much tells you everything that is going to happen right up front thus taking away any delicious suspense. The writing is easy to read but lacks the coziness of Pilcher's books. , 3.0
 I couldn't get into this one. I felt the story was lacking and dragging on. I didn't get through half of it before I gave up. , 2.0
 This is the story of three best friends all with different things going on in their lives. They meet at a their favorite bar to catch up at the beginning of every month. This was a book I felt that was something most women can relate to with their girlfriends. I was able to read this in one day without putting it down once. I highly recommend this! , 5.0
 I liked the book but it wasn't one of my favorite reads. It ended up being a good book overall. , 4.0
 Love love love! Got this for a 'beach read' & fell in love with the characters. Very well written with no slow boring parts. , 5.0
 This is my first Madeleine Wickham's book that I have read and I was pleasantly surprised at how good it was! It was a slow start but once I got into it I couldn't put it down!!! I will definitely read more of her books!!! , 5.0
 It is hard at first to keep all the characters straight but it was a good book. The portrayal of a working first time mom and the two different worlds is insightful. There were a couple surprise twists. , 4.0
 If you are a Sophie Kinsella fan you won't be disappointed. It is a charming entertaining story regarding the ups and downs of friendship. Throw in a little revenge some mind games and sit back and enjoy. A stand alone novel I read quickly and found throughly entertaining. , 4.0
 I've read Wickham's books under Sophie Kinsella and loved most of them but this was my first novel under her own name and I must say it was fantastic. Is it just me or can you sense a major difference in writing styles between Wickham and her alter ego Kinsella? Not that I mind at all because both makes for great reads. I loved the characters in this book and the twist at the end while somewhat predictable as you approach is still a lot of fun.Recommend this for a vacation or nightly read. It's quick easy to relate to the characters and fun. , 5.0
 If you are looking for a light hearted fun read this would fit the bill. Perfect for a vacation beach read or just a enjoyable end of the day read. , 4.0
 While this will never win a Nobel prize in literature it does score high in the winners in Chick Lit category. With her unique winning style of making even mundane characters enjoyable Madeline Wickham/Sophie Kinsella hit a homeroom with this one. Sure Roxanne is predictable as the long term mistress of a married with kids guy. And anyone who's ever given birth will understand Maggie. Candice is a bit different trying to undo her father's errors which leads to her own undoing. So nothing unusual here. But what gives it five stars is the author's unique ability to create a witty breezy story that's fun to read even if you almost could have written the final chapter yourself. I'm always happy to find a new book by this multi-named gem and this is certainly one of her best under either aliases. , 5.0
 The friendship and hardships were so true to life that I felt myself tearing up more than once. I identified with all 3 girls. Yes it was a little predictable (I mean we all knew what Heather was going to do when she asked Candice what was most important to her) but the solutions and outcomes were witty and uplifting.The story really sucked me in and I can't wait to get copies for all my friends. Thank you for such a wonderful book Madeleine! , 5.0
 I was delighted to discover that Madeleine Wickham was the actual name of one of my favorite authors Sophie Kinsella. I could not believe that I was unaware that Sophie was a pen name.'Cocktails for Three' was the first book I read under Sophie's actual name. It is a wonderful beach/summer read. It is light and fun. The plot was somewhat predictable which is why I rated it four stars. She also uses the 'f' word a lot which is unlike her alter ego Sophie. The book however was a page turner. While the plot was predictable I found myself unable to put the book down. It contained humerous moments and geniune characters. I fell in love with Maggie - the woman who struggles with motherhood. The friendship of the protagonists leaped off the pages of the book which is what kept me interested in the story.I did agree with another reviewer in regards to Candice. Her character is loveable but it is hard to believe someone could be so gullible. Keeping all the above critcism in mind the book is certainly worth reading. Madeleine is a wonderful author! She knows how to keep a reader interested. And even though she is not as sophisticated of a writer as many classic authors she does possess the sharp satire of Jane Austen. I will certainly be investing in more Madeleine Wickham books. , 4.0
 This is the story of three professional women who work in London and meet once a month for cocktails and a bitch-and-moan session. You'd think they'd tell each other *everything* but each woman has a secret -- one is ashamed of a family secret one is in a long term relationship with a married man and one exudes confidence and strength even though she's filled with doubts about her decision to quit her job and stay home with her impending child. If it sounds like a trite and predictable plot that's when you must consider the talents of the author. Wickham is an extraordinary storyteller. Her dialogue is effortless and her characters more interesting than the total populations of ten romance novels. I pick up a Wickham novel (or other works under the name Sophie Kinsella) when I want a fun easy read --and I don't mean that pejoratively. Wickham's prose flows delightfully and pages are turned and time flows in reading bliss. I enjoyed each moment with these flawed but genuine women and their acquaintances. Plus there are ALWAYS moments when I guffaw out loud at some utterance or situation. Very enjoyable reading.If you're familiar with Wickham/Kinsella you won't be disappointed. If you're new to her it's definitely worth your time to give her a try. , 5.0
 After several girlfriends let me in on the fact that one of my favorite authors (Sophie Kinsella) was actually a pen name for Madeleine Wickham and that Madeleine had various novels published I was eager to read them! Cocktails for three is the first of Madeleine's novels that I've read and I devoured it wholeheartedly.Cocktails for Three follows the lives of three women who work together and are friends. Outside of work they meet up once a month at the Manhattan bar to catch up with one another and take some girl time together. The heroines' stories unfold after the first such meeting and the reader finds out that Maggie is due to have a baby at any moment Candice is about to run into a ghost from her family's sordid past and Roxanne is in a mysterious relationship with a married man. Throughout the course of the book the womens' lives are turned upside down and their friendships are tested. I truly enjoyed this book and the dynamics between the women. I also liked the fact that there were some unexpected plot twists which can be rare in typical chick lit books. This novel is jolly good fun and I loved it so much that I've already started reading another Wickham book the Gatecrasher. , 4.0
 I was happy with this book until the very end then I though it wrapped up far too neatly. The struggles and turmoil that took center stage throughout most of the book just dissipated leaving me with that empty feeling you get when a sitcom wraps up everything in the last two minutes. Such pain was taken to write very real very raw and very good scenarios for the main characters (most specifically Maggie) and then to have it all rainbows and kittens at the end was very disappointing. Sure there was tragedy along the way. There were some surprises and a lot of heartache. But at the end when it all seemed to be swept away it felt as though it had never happened. I lost touch with the characters I felt I had grown to know over the course of the book.I suppose people do like resolution and happy (ish) endings but for me the book would have been far better leaving some ends dangling some 'what ifs' for the reader to fill in. At least some lingering bit of doubt and questions! But the last chapter read like an epilogue laying out everything for you on a silver platter.I'm torn on giving this book three or four stars - it's really three and a half. I can see where a lot of people would very much enjoy it and not be as put off by the ending as I was. I can also see where some of the characters (specifically Candice) could be quite annoying. I think it would be a very good book to read and talk about as a character study for a group but not as great as a Sunday afternoon pleasure read. It's a book that pulls you along (it grabbed me from the beginning) but leaves you strangely unsatisfied. In the end I think it's an average book and I'll give it three stars. , 3.0
 You can count me in for a night out at the Manhattan Bar Along with Roxanne Candice and Maggie. These three friends meet once a month to catch up and just be together.This story by Wickham will take you through the pregnancy and upcoming new role as a mother for Maggie. It is easy to identify with her fears of motherhood.Candice who can't say no to anyone and how a secret from her past almost ruins her future...Roxanne who has been dating a secret married man for 6 yrs even her two best friends don't know his identity.This book takes you on the journey of friendship and self discovery.. I am sure that you will be able to relate to one or all of the characters in some way.This is a fun read.... , 4.0
 I didn't realize until I picked up this title at my local Borders that Sophie Kinsella wrote under another name - Madeleine Wickham. What a pleasant surprise!As a fan of the Shopaholic Series and found this book to actually be more like Sophie's recent title - the Undomestic Goddess. The dialog was witty yet believable. I found myself wanting to rush in and protect Candice from the evil Heather comfort Roxanne during her loss and tell Maggie that everything was going to be alright and she would adjust to motherhood just fine. As a new mom I could totally empathize with Maggie and her struggles!I can't wait to read more titles by Madeleine! , 4.0
 This book chronicles the lives of three friends who get together every month to drink and catch up.Roxanne is having an affair with a married man with children but wont tell her friends who he is until circumstances force her to reveal all to the two people who know her best.Maggie used to be in charge at the magizine that they work at until the birth of her daughter. Afterwards she admits that she wants to go back to work because being a mother is a lot harder than she realized.Constance feels bad after she sees a woman named Heather working at the bar where she and her friends go to drink. Constance's father made Heather's father broke before Constances father died. Constance wants to make it up to Heather but her plans go arye thanks to Heather.A Great book by a great author. , 5.0
 I didn't read this book (yet) but after reading the below review I just wanted to say that the reason Madeleine Wickham is so similar to Sophie Kinsella (of the Shopoholic series) is because they are the same person. 'Sophie Kinsella' is her pen name. , 5.0
 This is unlike the other books that i have read so far. the plot revolves around a bar and three best friends. They are good at their jobsarticulate and know what they want from life. But a crazy flat-mate an affair with a superior and motherhood corode their friendship and their lives-almost. This book is about true friendship and how it can get you through the day and lives problems big or small. A good read that cannot be put down. , 5.0
 This book is formatted horribly for the Kindle! Never once was the word 'pleasure' spelled out as one word. 'Plea sure'? Is that a British thing? Many many words where there were mysterious hyphens words broken into syllables 'so ci a ble' was one. Doesn't anyone proofread this stuff?Spoiler alert, 2.0
 A very light and enjoyable read!! I love books by Madeline Wickham and can't wait to read more of them. , 4.0
 This book was entertaining from start to finish! I wish there was more....Will be checking out more books from this author , 5.0
 Amazing book for weekends and late nights when you don't really want to 'philosophyze' on life or anything deep and important....VERY entretaining!!! 3 great characters....keeps you reading and reading.... Recommended!!!! A++++ , 5.0
 I really enjoyed this audio book. I am a big Sophie Kinsella fan and if you are too them you will like this book , 5.0
 Again easy to read reminds me of the friends that I have and how we are similar in our behavioirs. , 4.0
 This was an easy fun book to read. If you need light relief this is for you. I really enjoyed it. , 5.0
 I have read all the Sophie Kinsella books (Shopaholic etc.) as a fun People-magazine type of diversion when needed. I had no idea that was a pen name and that Madeleine Wickham also writes as herself. I was in the mood for a chicklit novel and this one hit all the right notes for me - solid 30+ aged women characters each struggling with their own personal issues (career challenges new motherhood death of a lover) in a vibrant urban setting (London). It's not high literature but the writing is better than in much chicklit and the characters are more compelling too. I personally liked this a lot more than the Kinsella stuff because the characters have more depth and maturity. It's not quite as humorous/campy as the stuff the author writes under the Kinsella name but that was fine with me.So if you are looking for this kind of thing give it a whirl! I will definitely be checking out more Wickham books. , 5.0
 I am a fan of Sophie Kinsella so I wanted to try a book under her actual name. Much to my satisfaction I was not disappointed.I enjoyed the friendships of the women in the book and the challenges they face. , 4.0
 I cannot get enought of Madeleine Wickham and/or Sophie Kinsella. Fun and relaxing to read. Her books have little twists and turns that are not always predictable which is nice. I would highly recommend any of Wickham's and/or Kinsella's books. I haven't read one yet that disappointed me and I have actually read a few twice. , 5.0
 This book was great! It was super cute and a fun quirky read! I recommend reading other books by Madeline Wickham. , 5.0
 I must say that I was very impressed with 'Cocktails for Three!'.You read about the tales of 3 best friends who meet at a Manhattan Bar the same night every month. They get to catch up on everything that is going on with their lives.Maggie is pregnant. Roxanne has been dating a married man for 6 years. Candice has such a warm heart and can't seem to say 'NO.'The end of the book will throw you for a loop. As other reviews have said you will not see it coming.This book kept me wanting to know what was going to happen next to the (3) characters. I am sure that you will be able to identify a personal friend of yours for Maggie Roxanne and Candice. I was able to finish in just (1) day which is rare for me.I can't wait to check out Wickman's other two books.Enjoy! , 5.0
 Cocktails for Three is a fun and feisty novel about three Londoners at critical points in their lives. They get together at their favorite bar after a difficult day at The Londoner -- a fashion magazine where they all work -- to discuss their latest exploits through cocktails. Each one of them is facing a dilemma.Candice is a successful writer but her stabilized career becomes threatened when she stumbles upon Heather an old friend from high school...Maggie is a married woman awaiting the arrival of her first child. She is quite content with her position as editor for The Londoner which is why she is torn between continuing her career and giving it all up to become a full-time wife and mother...Roxanne is beautiful glamorous and free-spirited. However she is stuck in a relationship that's going nowhere for the man in question is married with children...Cocktails for Three is a wickedly funny read that could satisfy all Chick Lit enthusiasts. Despite its banal and recycled plot the novel's sharp dialogue believable characterization and excellent prose make the novel a definite must read... , 4.0
 I have read and loved all of Sophie Kinsella's novels so when I found this in a bookstore over the weekend I jumped at the chance to read something new by her. I had no idea she was also writing under another name!I found Cocktails For Three to be a quick fun and entertaining read. It certainly passed the time I spent in the airport over the weekend very fast. But I found the story at times to be a bit far-fetched and unrealistic. I liked the Shopaholic series better. It's an overall feel good fun novel but not anything earth-shattering. , 3.0
 Madeleine Wickham proves once again that she is more than just a 'chick lit' author. Though her novels are short they do pack a punch and try to teach a little life lesson besides.Candice Maggie and Roxanne are best friends who work at the Londoner a monthly magazine in - where else? - London and meet on the first of the month for cocktails at the Manhattan Bar. This particular month finds Maggie ready to give birth Roxanne still with her married with children boyfriend and Candice having just broken up with her co-worker boyfriend Justin. Candice recognizes their waitress as a girl she was at school with and says her name just as she realizes that her recognition was probably best kept to herself as the waitress Heather Trelawney had to leave school when her family lost all their money due to Candice's swindling father. It strikes good-hearted Candice that she can try and make amends to Heather by helping her get a job at the magazine. Unfortunately her good deeds don't stop there and as the saying goes 'No good deed goes unpunished.'Follow these friends through the ups and downs of motherhood affairs death and evil machinations and enjoy every page of it. , 4.0
 Sophie Kinsella is one of my favorite authors and I have been anxiously anticipating a new release from her to no avail but I had no idea that she had previously penned five novels under the name Madeleine Wickham! Although 'COCKTAILS FOR THREE' is not her usual fare it still contained all of the spark and flare that we have come to expect from Ms Kinsella or should I say Ms Wickham.'COCKTAILS FOR THREE' is the story of three best friends who are each keeping major secrets from each other. The sexy and worldly Roxanne has been seeing a married man for the last six years but has yet to reveal his identity to anyone but when her friends find out it is sure to astound them. Candice is the sweet-faced girl that is easily taken advantage of and when a new 'friend' sets her sights on Candice she attempts to do just that. Maggie the high powered no-nonsense editor of the magazine where they all work finds herself overwhelmed when she finds herself relinquishing all of her power to her newborn daughter. At a time when these three need each other more than ever their secrets seem to be breaking them apart. Will these three ever be able to come clean and get their lives as well as their relationships back on track?Anyone who has read Ms Wickham's books penned under the name Sophie Kinsella will be able to clearly tell that these are two very different sides to the same personality. While Sophie Kinsella's books kept me laughing so hard I'd have to put the book down at times to regroup Madeleine Wickham's books are more refined and subdued in comparison. I will however be purchasing all books by Madeleine Wickham as well as all future books by Sophie Kinsella! , 4.0
 I loved this book! I really didn't want it to end. It was just easy to read with likeable characters that you wanted to know more about. I could have kept right on reading! The best thing about this book is it made me want to find my old girlfriends. It made me miss those late night chats and junk food binges. This story is mostly about friendship and the importance of it in our lives. We all make mistakes and go through rough times but your friends are there to back you up.If you enjoy books about young women and friendship this book is for you. If you miss your old girlfriends or cherish the ones you still have read this book. You just may be calling them up when you're done! , 5.0
 Another awesome chick lit book from the Queen herself Sophie Kinsella (for those who don't know Sophie Kinsella is Madeline Wickham's pen name). I can't tell you how excited I was to learn that Madeline Wickham was Sophie Kinsella because she is simply the best.Cocktails for Three is a book about three friends. Maggie, 5.0
 I've been searching for a book that really makes me laugh characters I can relate and enjoy and a story that keeps me interested beyond the first 30 pages. Well I found it! 'Cocktails for Three' by English author Madeleine Wickham had me completely enchanted. I found the three main characters (Maggie - the pregnant one on maternity leave / Roxanne - the dating a married man one / Candice - the trusting and will do anything for a person in need one) all well rounded and hilarious.'Cocktails' goes beyond your basic 'friends forever' novel and dives into real life problems and the effects those decisions have on you and those around you.I found this book really unique and sparkling with touches of really dark and edgy comedy. A great find! I hope others will discover this secret of mine. , 5.0
 I loved all of Sophie Kinsella's books. This book is definitely not as good as the Shopaholic Series. The characters aren't really well-defined the plot meanders at the end. You can avoid this book and not miss much. , 2.0
 COCTAILS FOR THREE is a story about 3 GFs and their chaotic lives. All 3 work for the fictional magazine the Londoner. Each struggles with relationship issues. Candice is an idealist who disses her too-friendly flat neighbor Ed but eagerly embraces a stranger named Heather. Roxanne has a secret married lover. Maggie is a new mother who is exhausted and feels like a complete failure. All 3 central characters are likable even when they are not behaving very well. I felt compassion for Maggie who was clearly exhausted and overwhelmed by motherhood. I wanted to slap Candice who was so bent on being Mother Theresa that she was completely blind to reality. I wanted to hug Roxanne then tell her to get her own life and not steal someone else's. If the reader cares about the central figures in a novel the author has successfully brought her characters to life. Madeleine Wickham has managed to weave mystery intrigue and even a sense of reality into each storyline. Cocktails for Three has a bit of 'Mean Girl' in it and the arrogant vindictive ex-boyfriend everyone loves to hate. It's fun easy to read and engaging. Once you start it you won't want to put it down. Highly recommended. , 3.0
 Just finished the book! I wasnt able to put it down all day. I love how the author can take on the raw emotion of what each character is feeling. I really didnt expect the book to take so many different turns. What a fun read for mothers friends or young working women. , 5.0
 After reading all of Sophia's Shopoholic series I was pleased to find this book written by the same author. I enjoyed reading this books since it is about 3 friends who go though different struggles and all the while hiding them from each other. I was able to relate to each character. Since noone's life is perfect it is nice to have a book that shows you it does not matter who you are there is still some imprefections in all of us where we express them or not. It is a easy to read but hard to put down book. I look foward to reading other books by Madeleine. , 4.0
 I haven't had a chance to read in quite some time and was just looking for a fun not too terribly complicated read. This was my book! It's a fun read that kept me coming back for more. The characters were all like us and our friends....very real very likable.If you like Jane Green Maeve Binchy Bridget Jones's Diary and Lisa Jewel you'll love this. It's not literary genius but is fun and entertaining. , 4.0
 I am a huge fan of Sophie Kinsella and normally love her books under the name of Madeline Wickham too. This book however drove me nuts! I only made it about 1/4 of the way through before I returned it to the store - luckily I hadn't cracked the spine and they took it back and refunded my money. This book is so terrible that I couldn't even make it past the first 1/4 of it - the characters were horrible shallow people and the plot is so see-through. Clearly this book is one of Sophie's earlier works - the 'plot' is terrible. Don't waste your money - don't take a chance in case you crack the spine - you won't be able to return it! Spend your money on one of Sophie Kinsella's novels instead - 'Remember Me' is hysterical and a great easy read. 'Cocktails for 3' is painful trash. , 1.0
 Like all of Madeleine Wickham/Sophie Kinsella's book this one is jammed with wittiness and excitement that leaves you wanting to turn the pages faster than you can read. But I felt that it was also an honest look at friendships/realtionships. It explored the busyness in all of our lives that bring us to overlooking the needs and feeliings of our friends and unitentially taking them forgranted no matter how solid and close the friendship. This book ends with a sweet yet subtle reminder that true and successful friendhsips take vulernability and and self-less-ness. , 5.0
