Document,Stars
" The band was far too thin and would roll down my leg continuously. I returned all pairs I bought for a refund. Very disappointing for a Jobst product. ",1.0
" I did not realise that this was just a book containing the 3 other professor books that I already own and have read.I would not have bought this had I been aware. ",1.0
" This would be the worst van dam movie I ever seen not a good plot. I am used to so much more from van dam that this movie was disappointing ",1.0
" This movie is the worst Van Damme movie I have ever seen in my entire life. I found myself drifting in and out of deep sleeps while I was watching this boring film. Please do not waste your time or money in renting or buying this movie. It has only one 'Van Damme' style fight scene throughout the whole movie. Not his best his worst. ",1.0
" this is one of the most boring movies I have ever seen! And definitly van Damme worst ever!The only reason I normally watch his films for is his fighting ability...but there's like no fighting in this one...and the rest of the action is nothing special....and this isn't even the worst part of the movie....the worst is the sotry it has to it......very pathetic altogether...skip this one! ",1.0
" Too Expensive. 5- 1/2 cups are not true you can barely make 3.5 cups. Every time you cook you need to clean outlet also that sucks. I don't recommend this product. You can do better with 1/3 rd of money what you spend on this product. ",1.0
" I really liked this cooker until I tried to clean it. My old rice cooker had a separate lid and I never noticed this difference in my research. This one is fixed on. I wish I had read the review that said the same thing I am now saying and took note. It's impossible to clean around all the gaskets and time consuming to try. Major design flaw. Other than that it does make great rice. ",1.0
" The quality of rice is inadequate to satisfy anyone who likes sushi. I am really surprised that Sanyo makes such bad quality product. I returned the product. ",1.0
" This rice cooker is good for one time cooking. The rice does not last more than 12 hours. I usually leave my rice for 4 days so that I do not have to keep cooking it (lazy). I returned it and bought Cukoo rice cooker (made in Korea). The rice lasts for 4 days without changing color or get old. Cukoo is more expensive but it will last for years. ",1.0
" After i reviewed various rice cookers in Amazon I bought this onehoping rice warm and fresh for at least 24 hours. I was wrong. First time I thought I cooked rice wrong to have dry rice on the surface on the bottom almost no taxture porridge kind of rice within 24 hours . No. it wasn't my cooking method. This is so poorly made rice cooker even it is said keep rice at least 24 hours fresh. I am wondering how this one get so much good review. This is another reason not to buy at the Amazonif you are not sure about the item. Buy your local store and return it when products disppointed in you. I had few cheap rice cookers couldn't keep rice warm at least it dosen't make rice dry and porridge at same time. Don't buy this products. Amazon suggest customers no returnable item to sell in their market place how dare to sell this item to another person I feel shame to do about this rice cooker. ",1.0
" I bought this because it was recommended by Cook's Illustrated and I've had excellent results from most of their recommendations. Not so with this one. I have major issues with the unit's cleanability. The lid is hinged and is not removable for easy cleaning. The inside of the lid had a scale on it after cooking and I was hesitant to clean it thoroughly because it seemed to be something of a mystery substance and I was afraid that I would scratch it. There is a trough that catches condensation and is also difficult to clean. Likewise with the extremely flimsy gasket. The unit took longer to clean properly than it did to make the rice and I prefer the old Aroma rice cooker that I bought this to replace. ",1.0
" I don't like this rice cooker because the inner pot's non-stick coating peel off after 6 month and there's no way to replace it. My last Panasonic rice cooker's non-stick coating lasted 5 years. ",1.0
" I was neither satisfied with the product nor the 'shopping experience' for this product. I specifically wanted this to cook brown rice as we are trying to eat healthier. It tends to get scorched on the stove top plus takes a long time (not so long in hindsight). I talked to friends who had a rice cooker (not this brand) that they were happy with and then I read the reviews on Amazon and other sites. This cooker apparently was rated highly by Cook's magazine and was reasonably priced. Since most of the negative reviews seemed to be about ease of cleaning I thought it would work out. It seems to only be available online either from Amazon or Walmart (online only). The day it arrived I read the directions thoroughly (some reviewers mentioned that measurements need to be fairly precise) and followed them. The manual mentioned that white rice would be ready in about 30 minutes but did not mention how long it took for brown rice to cook though it had some suggested recipes. I just cooked basic brown rice in a small quantity. Well it took one and a half hours for it to be done and it was quite soggy. I was not willing to keep the item and 'tweak' the process to try to get decent rice so I cleaned it up and repacked it and checked on the return process. Since this item was not handled by Amazon directly I had to contact the company that sent the product with an email and wait for them to approve my reason for returning it and give me a return authorization code to include with my packaging. They did approve the return and I sent it back via UPS. It cost me over 17 dollars for the return shipping (not anthing expedited just regular UPS that was supposed to take about 10 days for it to reach the destination). I tracked the package until it reached the seller and then waited for my refund. When a month had passed and still no refund I called them to let them know. They did respond quickly after my call for me to get a refund. However I will never purchase an item like this from Amazon again especially if it's through another seller. Books and CD's are fine but no appliances. ",1.0
" It was ok unless I left it on warm and the rice caked onto the bottom terribly. However it stopped working after 4 months of use. Not sure what happened.... ",1.0
" This worked well for about 4 months and then broke. Its mechanism turns to 'warm' now way before the rice is done. When I called the company to ask about service or an exchange I got someone one time. I had to call back with more information from the receipt and I have never been able to get a hold of someone since then. I have called about 8 other times. It is not worth my time to keep trying to get a hold of someone pay to send it to a service person etc. Since this item is well reviewed in Cook's Illustrated I am debating buying another and crossing my fingers... ",1.0
" This is the kind of book where you realize early on that the writer isn't talented enough to pull off what she's set out to do. Sad since I was looking forward to reading this based on the jacket copy. Oh well. This reviewer recommends that others look elsewhere for a compelling read. ",1.0
" I have had my case for 2 weeks and the leather is peeling off the binding center part. Also the magnets don't line up right and I have to give it an adjustment to put the iPad to sleep. And last but not least when I try to fold the cover back so it can stand it always unfolds itself. If u want a smart cover I would get the real thing. ",1.0
" This bra is completley worthless! It offers absolutely no support is cheaply made and does not run according to size. Don't waste a penny on this. You will be disappointed. ",1.0
" i ordered this item for support being that i have a rather large chest. the item had MUCH more coverage than the picture lets on and came in the size i ordered according to the tag but once i had it on i realised it was 3 sizes too SMALL. when i returned it to the sender the refunded only HALF my money. this item was ordered with one more bra like it and out of my $40 order i got just over $20 back. i plan on disputing this with amazon and the seller. ",1.0
" This book was a school reading assignment. When I first began to read it I anticipated that it would be rather dumb. It turns out that i was correct. I could not become interested. It had the worst plot and why anyone would read it for the purpose of personal interest it is umm oh yea stupid. Summing up my review I think it never should have been written. ",1.0
" This novel shows the struggle of a young boy troubled by his own faith with problems within his own family from his father's death to his uncle's fighting against his faith. It shows his struggle to find out what Catholicism is the flaws of it and which religion he should follow. It shows the heresies against Catholicism along with its strengths. It has a sheer lacking in the amount of entertainment in the book yet it can either strengthen or weaken your faith. It is tends to be utterly dull at times. Not a good book. ",1.0
" I bought this video based on the other reviews on this websiteand I do not agree with the others. This video is boring dullrepetitive monotonous and unimaginative. Between each sunsalute there are stretches. These stretches repeat cumulatively! This combined with the repetitions of thesun salutes make for too much repetition. ",1.0
" This card is completely incompatible with Emachines' Tri-Gem Motherboards. I uninstalled all of my previous video drivers because that is what ATI told me to do when I unsuccessfully installed their card. Their automated Tech Support is useless and their phone support costs [$$$] a minute! I finally talked to Emachines' tech support and they told me that it would never work with my PC. I told them it was a good thing Circuit City has a No-Hassle 14 day return policy. I give this card 1 star because I can't give it any less than that. ",1.0
" What a waste of money!!!! I was sooo exited about receiving this book and especially because the reviews were so good. But a complete dissapointment. Hardly any pictures. Each hotel has a page or two briefly describing it with artsy pictures which i hate cause you only see a close of a stupid door handle or a side of a table. IT MAKES ME INSANE WHEN PICTURES ARE LIKE THAT. PUT THE WHOLE PICTURE IN FOR HEAVENS SAKE! So if you think this book will show you complete pictures of hotel rooms and lobbys your mistaken. Dont bother! ",1.0
" These are not as bright as the Sylvania Silverstar Ultra and cost a whole lot more. They do not perform as advertised. ",1.0
" I have 2 2005 Dodge pickups the factory headlights suck I bought a pair of these for one of the trucks. I have to say they are brighter then the factory bulbs. The first bulb failed in less then a year and was replaced buy the store I purchased them from the second bulb failed 3 years later. This truck is only driven about 3k a year it sits a lot so for me these bulbs are a waste of money.My other truck which is driven by my salesman and has many more miles on it still has the OE bulbs. I have other PIAA products and though I like them when they work I have yet to have more then 3 years of trouble free use. I understand things fail but with normal use at the cost of PIAA lights they should last more then 3 years. I'll be finding a less expensive alternative for the replacement bulbs. ",1.0
" With the cost of these bulbs I was expecting a WOW when I turned them on but only got a very slight improvement from the previous bulbs. Maybe it's because their in an old Dodge Intrepid which are know to have poor light design. But I was really hoping for an improvement. I run them on high beam all the time just to be able to see at night and no one has ever flash their lights at me. ",1.0
" This 52 minute video is nothing more than 8-10 minutes of bad content on a loop. It is a video of one woman doing sing-along style songs. Any claims that this is a 'Sign Language' video are dubious at best. There are very few real American Sign Language signs so few as to be pointless. An episode of Blues Clues has more signs. I feel ripped off and I didn't even pay any money of out my own pocket (I was using $15 in free Amazon Unbox credit from a promotion). Stay away from this video at all costs. I highly recommend Signing Time which isn't yet available from Amazon Unbox. I hope it will be soon; I'm going to send the makers of Signing Time an email asking them to get their content online. ",1.0
" If your drive thru mud and rain expect water to get in this bag. It is not very water resistant. ",1.0
" DO NOT BUY THIS EDITION!! It is full of typos missing information in problems mislabeled diagrams and wrong answers! I spoke with PR and they said that yes indeed that is correct but the 2002 edition has been corrected. Can you imagine what I went through while studying? I was second guessing myself left and right. I finally realized that no I do what I'm doing it's the book that was wrong.Please don't buy this 2000 edition it is a waste of your time and money. The 2002 edition ought to be much better and probably quite a good study guide. I however have not seen it and do not know for sure but PR should be a fairly respectable test prep. company.Happy GREs...hahaha ",1.0
" Many computer books and study guides are sold on the basis that they are huge and - by implication - full of wisdom and knowledge. On closer inspection they turn out to be weak and muddled. This book falls into this category and then some. It is about the worst I've come across. Obviously rushed out to meet some kind of marketing need and consequently packed with errors. I actually came to Amazon to see what others said about it after struggling to understand the logical errors I thought I was coming across. Here's a nice but rather obvious example",1.0
" This book has a different approach of studying for the GRE Chemistry exam. Instead of spoonfeeding you all the correct answers to the questions it gives you all the wrong information so that you will be forced to think if every single item is correct or not. Since Chemistry is a very strict subject meaning if one atom or bond is misplaced everything becomes invalid reading the book becomes a tedious experience rather than an enriching experience. It is very sad that the Princeton publishers did not even bother to proofread the book and if they ever even bother it is most likely for grammatical purposes rather than for the Chemistry content. I have written to the Princeton publishers reagarding this issue and all they can say is they are very sorry that I am disappointed. Do you think that is enough compensation to the disappointment I have regarding this book? I have heard that they are planning to release a new edition. Honestly with this kind of previous editions I would discourage anybody to buy this book. I think it would be more effective if you just stick to your old textbooks. ",1.0
" This book has a different approach of studying for the GRE Chemistry exam. Instead of spoonfeeding you all the correct answers to the questions it gives you all the wrong information so that you will be forced to think if every single item is correct or not. Since Chemistry is a very strict subject meaning if one atom or bond is misplaced everything becomes invalid reading the book becomes a tedious experience rather than an enriching experience. It is very sad that the Princeton publishers did not even bother to proofread the book and if they ever even bother it is most likely for grammatical purposes rather than for the Chemistry content. I have written to the Princeton publishers reagarding this issue and all they can say is they are very sorry that I am disappointed. Do you think that is enough compensation to the disappointment I have regarding this book? I have heard that they are planning to release a new edition. Honestly with this kind of previous editions I would discourage anybody to buy this book. I think it would be more effective if you just stick to your old textbooks. ",1.0
" Amazon should offer negative star ratings because one star is far too glamorous a prize for this untrustworthy and erroneous book. I am shocked at the simple lack in proofreading the text question and answers. Students of Chem should never buy this book and those that have should write the publisher and demand a refund. The only good use for this text would be as camp fire fuel. ",1.0
" As other reviewers have suggested this book is FULL of errors. I used this book (along with the official guide and the REA book which is much better) for my preperation and found it to be virtually useless. There are so many errors that I found myself unable to trust the book as a source on any information that I didn't already know to be accurate. Which of course defeats the purpose of a study guide. Many of the mistakes are obvious but perhaps more problematic are the several instances where the author explains a subtle point in error.This book is not worth the time. ",1.0
" Poor chemists -- don't you wish a book existed that could meet your needs at this level? This book as previously noted contains more errors than you probably made on your last organic chemistry exam. Some mistakes are obvious but I highly recommend avoiding this book because even the little things may mislead you. If you are looking to study for the GRE I recommend picking up the Harcourt Brace College Outline Series books on College Chemistry and Physical Chemistry if you haven't already. If you want a book to study for organic chemistry try finding a Kaplan MCAT book on organic chemistry or at least one that has an organic chemistry section. As for instrumentation and inorganic go back and ask friends or reread your notes and textbooks. ",1.0
" I agree completely with the other reviews of this book. I just spent an hour deriving and re-deriving the Henderson-Hasselbach equation trying to figure out what I was doing wrong. The previous review tells me what I need to know -- it is incorrect in this book!!! There are so many errors that it is actually more work to review material that I already know than it was to learn it the first time. It's a shame I can't give zero stars on this review. ",1.0
" As other people have said this book is full of typos wrong formula names mis-representation of structural formulas etc. I can't underestimate the number of mistakes in this book. I bought the new edition of the book hoping that these issues had been addressed and resolved but they have not. New typos have arisen and are in the same magnitude as the first edition.It is a nice general concise review but only if you want to double-check every fact in the book that may seem questionable. I have been using this book to review for my Qualifying exams for grad school and find that it's frustrating to use. However it does keep you on your toes and constantly running to your text books to double check facts. I'm not sure if that is a good thing though... Come test time it wouldn't be hard to become confused between what is right and what you saw in the book. A much better review book would be Schaum's Outlines but they are much more detailed and not as general. This is both good and bad. I was hoping to have a general review book that I could use to supplement my undergrad texts. Obviously this is not the book.In general run away from this book. Even if they come out with a third edition I would NOT trust it. ",1.0
" The author's alleged PhD is quite polemical. I think it averaged an error per page or so. For the 15 minutes I glanced it over I think I became dumber. ",1.0
" This book based on limited family input collected circa 1856 then written after all of John Mercier McMullen's siblings were deceased in 1902 has been proven by his genetic male descendants based on DNA testing and extensive genealogical research to have been a political fabrication. It was not published in 1902 or following his death in 1908 by any surviving male relations of John M McMullen including his own sons. Rather it was a maternal grandaughter who published it in 1960. His motivation in modifying fabricating or in several cases actually eliminating truthful information appears to have been a desire for acceptance by the British aristocracy of the day in his Upper Canadian village of Brockville. This resulted in an effort by John McMullen to position his historical family as pro-UBE anti Irish and of lowland Scot extraction. The facts suggest exactly the opposite with oral history as provided by sibling descendants genetic DNA test results and actual interviews with Irish families in the village of Kells Co. Kilkenny (where John came from not the north of Ireland) who knew this family as late as 1950. An example of fabrication would be his statement that James McMullen was one of the 13 apprentices of Derry exposed as a falsehood in correspondence with the association itself. Those wishing access to more substantial evidence can contact the reviewer at",1.0
" Tom Lehrer once said that political satire died the day Henry Kissinger was given the Nobel Peace Prize. Thus it is with cinematic satire as this film won the Oscar for Best Adapted Screenplay. There is no story of any worth here. It adds nothing to our understanding of the human condition (which other reviewers seem to imply is where its value lies) per se it is merely a series of sketches in search of a coherent theme which fails qua entertainment. McKellan and Redgrave do their best but with such prosaic material to work off they cannot save a very boring film whose raison d'etre escapes the ever increasing somnolent viewer. That it won an Oscar for the screenplay says far more about the Academy's often appalling decisions than anything else. Perhaps like the American Presidency lobby money can buy anything. ",1.0
" 1. one may try to impress others by talking up this artsy fartsy movie but the intellectually honest will realize that this movie is just... lame.2. the acting is stilted and so unrealistic and of course--> the storyline is just bizarre. but of course the self-indulgent and narcissistic love unusual storylines so as to fool the general public.3. at the end of the day dismiss the high brow critics and realize this movie for what it is--> an odd / bizarre movie with surprisingly lame acting. ",1.0
" James Whale is an old deceprit man. He has lived a life of fame thanks to his direction of the first two Frankenstein movies. When Whale begins trying to sketch his new gardener Clay Boone memories of his past begin to flood his mind. Boone eventually finds out that Whale is homosexual. While this makes him uneasy he returns over and over again. The film follows their strange relationship.One of the problems I have with this movie is the fact that it focuses entirely on Whale's sexual preference. Are viewers not supposed to care about anything else besides his homosexuality? Because I do.Also the relationship between Boone and Whale is a perpetually bizarre one. Despite how uncomfortable he sometimes becomes when in Whale's presence Boone cannot keep himself away. I found it quite unbelievable.Lastly this movie is incredibly monotonous. Nothing really interesting occurs until the last thirty minutes.Near the end James asks Clay 'Do you believe people come into our lives for a purpose?' Well I believe that all films should have a purpose whether that be to make people laugh cry or ponder. This one simply doesn't. ",1.0
" Only actor worth a hoot in this thing was B. Fraser -- McKellen and Redgrave's performances were pitiful. Redgrave acted like she was a skit character on SNL; I've seen McKellen's effeminate snobby British character a zillion times. If you want to be bored out of your gourd watch this claptrap. ",1.0
" What in the hell was this???? I rented this mostly because of Brenden Fraser and based on the few reviews I read. I guess I should have read more of them and I'm glad I'm not the only one who found this movie a total bore.I was hoping it would get better maybe a surprise scene in the middle or the end of the movie but it never happened!That's two hours of my life that I'll never get back. ",1.0
" A waste of time.Glory for old time movies that try to claim a life in a new world and they don't.Don't bother a nice tape to record over.And the last time I buy a film because Brandon Frazier is in it. Naked or not! ",1.0
" I never would have bought this except that I lost the copy I naively borrowed from the library and I needed a replacement copy. I tried twice to watch it and both times quit in disgust. ",1.0
" Mckellen does such a poor job in this movie..ofcourse it is easy to act gay when you are in real life..Brendan Fraser is the only decent actor in the entire movie and to think that he was in Encino Man... ",1.0
" The book's horrendous a waste of money. I could have focused on other books but sadly did not. The worst book I have ever read with poor characters poor writing. I did not like at all. Was there even an editor? If you desperately want to give it a try borrow somewhere (not that you'll find it in the library).... just don't buy it! ",1.0
" I read this book and hoped against hope for something new in vampire lore but it's basically the same old stuff not very interestingly written. ",1.0
" The wrong songs are listed. This CD is not the one advertised.Kelvin King ",1.0
" My search is over. I have finally found the absolute worst record in the history of recorded sound. These guys are so awful they make the Dead sound like the Vienna Boys Choir. The stuff on this record cannot even be called music. They must have been great at PR because they had absolutely no ability to make recorded sound at all. I heard that one of them is dead. Good. One down one to go. ",1.0
" There are maybe 3 good movies in the bunch and seperately they are inexpensive movies. The rest are bad writing directing acting etc. Several are 'foreign' films I guess because the accents are so thick that the dialogue cannot be understood. I will usually sit through any movie at least once some of these were so bad I shut them off before I finished watching them. If there are any you recognize that you don't own and are building a library worth the price; but if you think you are getting 8 great movies at a low price think again.DLP ",1.0
" Sharing my experience with a recent purchase of velodyne vx-11Why i say poor product quality?1. Unit not working and faulty which means no quality assessment and checks2. Volume control knob connected in the ICs are not working which means potential sub standard material. Is this a common issue in china made products and patented in the US?3. Amp was found faulty yet this is a new product.Another example of poor QC check and poor components.Why I say bad service reputation?1. I was upfront when I placed the order that the product will be used in Singapore and even requested for 220 voltage product. My request was declined due to policy though they sell 220 voltage to the local dealer in sg.2. I placed the order and mentioned that I will use a step down power converter to make it work. I was not informed that the unit is not able to support power converter only later on when I reported that the product is not working.3. When I received the unit and found that it is not working I felt they are not committed to help and was told that the warranty has been voided because the product was used outside US. I was informed that the unit is not able to support converter. They even mentioned shipping as possible cause of damage. Any service check will be my cost.4. Went to see a known service center and found that the problem is not due to the converter. Infact the internal components when the service staff open the sub has a 110 and 230 volts selection. The problem are not associated to shipping because they are internal parts.5. Requested technical team to call me or write some troubleshooting steps but no response. ",1.0
" Welcome to the nonsensical ramblings of the Trofim Lysenko of US musicology Joseph Kerman. The bilious opinions of Kerman a conformist snob whose lack of depth judgment or taste is meant to be obscured by relentless aggression and malevolence are best ignored or even used as a reverse guide. The opera lover does not need to care about what this intellectual dwarf has to say. But I pity those for whom Kerman's opinion has ever mattered professionally. ",1.0
" This product smells disgusting not like plumeria products I have bought. If you like plumeria do not buy ... ... ... ... ",1.0
" It should have got 0 rating. You could buy a English-French dictionary instead of buying this. This does not 'teach' you anything. Do not spend your heard earned money on this ",1.0
" Do not purchase from this seller. Horrible service. It took them over a month to ship me my filter and didn't even compensate me with free shipping. When I asked what the hold up was they told me they left me a voice message (which they didn't) and that my order would be reshipped due to shipping failure. This was their fault and I didn't even receive an apology. Very disappointed and will never purchase from them again. ",1.0
" The title says it all. I never had a trouble with #1 leaking but almost everytime my breastfed son has a BM (which are usually somewhat loose) it leaks out the back or leg area. Perhaps it happens because the waistband isn't stretchy. I'm not going to buy these diapers again. ",1.0
" This bra is completley worthless! It offers absolutely no support is cheaply made and does not run according to size. Don't waste a penny on this. You will be disappointed. ",1.0
" i ordered this item for support being that i have a rather large chest. the item had MUCH more coverage than the picture lets on and came in the size i ordered according to the tag but once i had it on i realised it was 3 sizes too SMALL. when i returned it to the sender the refunded only HALF my money. this item was ordered with one more bra like it and out of my $40 order i got just over $20 back. i plan on disputing this with amazon and the seller. ",1.0
" The product does give the surround sound experience which sounded okay in my cars audio system. Howeverthis version is not the orchestral sound I was expecting. Rather it is more of an organ piece which I find not as rich or vibrant. ",1.0
" Pay the extra money for swaddlers! Having an elastic waist band is a must which the Baby Dry diapers don't have. ",1.0
" The other user comments are technically correct. The film is great... in its original version. 'Deadly China Hero' however is a clipped version of the film 'Last Hero of China.' I highly recommend the original film instead of this one which cuts out several crucial scenes and important subplots. There's no reason to settle for this hacked-up version. ",1.0
" When I first put this DVD in I noticed that they cut away the opening then the movie starts and I can't believe my eyes as the quality of the DVD is even lower than my VCD version this is just frustrating to watch. The subtitle cannot be change or removed since it is fixed onto the movie the subtitle is in chinese and english use at the same time the quality of the image is so below par that the subtitle at times can't even be read. Another thing is the audio you can't switch between Cantonese and Mandarin like on my VCD yes this too was fixed to cantonese only. There is no extra features you might as well buy a VHS tape which would probably be an improvement on the picture quality. It does look like they tranfer this movie from an overused VHS tape with no other intention then to sell it to unsuspecting 'customers'(read victims). ",1.0
" This bra is completley worthless! It offers absolutely no support is cheaply made and does not run according to size. Don't waste a penny on this. You will be disappointed. ",1.0
" i ordered this item for support being that i have a rather large chest. the item had MUCH more coverage than the picture lets on and came in the size i ordered according to the tag but once i had it on i realised it was 3 sizes too SMALL. when i returned it to the sender the refunded only HALF my money. this item was ordered with one more bra like it and out of my $40 order i got just over $20 back. i plan on disputing this with amazon and the seller. ",1.0
" This is an incomplete 1902 translation of Prus' classic historical novel 'Pharaoh.' (It is missing the author's stunning Epilog which was restored only later from the original manuscript.)The translator Jeremiah Curtin demonstrates an abysmally poor understanding of the original text's Polish language and an equally poor grasp of English style. His primitive knowledge of the book's subject matter and his inept wooden inaccurate translation--it contains some real howlers--help explain the novel's limited appreciation until recently among English-language readers. ",1.0
" Two weeks ago I purchased this Black and Decker product from my local CVS store in California. Brand-new out of the package it wouldn't work. I felt reassured that at least it had a two year warranty and was a 'name brand' of Black and Decker. I was shocked when I phoned the Black and Decker service center in Texas the 800-544-6986 that was included with the warranty info ...and they told me that since the item had been manufactured three years earlier (there was a 2007 date-sticker on product) and since this product had been discontinued by Black and Decker they could not honor the warranty for repair or replacement.I informed the Black and Decker service-center manager [Anita] that it was not legal for Black and Decker to claim 'no responsibility' for their warranty and they couldn't refuse to honor their warranty just because they discontinued the item (particularly because I had just purchased it two weeks prior & had my receipt). She then gave me a local Black and Decker service-center phone number in California where the representative ('Dave') informed me that because the item was discontinued by Black and Decker 'I was out of luck' and there was nothing they could do. It was just suggested I return the item to the store.Beware consumers! Black and Decker is setting new precedents in skirting their legal responsibilities regarding honoring their product-warranties. It seems that since the volume of complaints are so high regarding Black and Decker products not much attention is being paid to this negligence on Black and Decker's part (and who has the time and money to bring a 'breach of warranty' case to court for a $50. item?)After this experience I will never again have confidence in the Black and Decker name and I urge you to consider researching consumer-complaints about this company's customer-service before purchasing Black and Decker products.Tom in Encinitas California ",1.0
" Don't know if discontinued product was out of commission for some time but the battery I've received could not hold a charge (via USB) for more than 10 minutes. This was only used to charge a blackberry via USB which product designs mention should hold for more than 10 minutes. After charge my blackberry only increase 3% battery power... ",1.0
" I have had 3 of these now1 was junk straight out of the box new 1 is still working and I'm waiting for another replacement since the 1st replacement was bad too. ",1.0
" I bought on of these for $5 in the bargain aisle of wal mart I bought it just for kicks to see if it would charge my Zune I was happy to see that it did start to charge my zune and was very happy at that point thinking that I had finally found a USB charger for my wonderful Zune Turns out there are 2 major problems here this unit it way to heavy to carry around on only charged my Zune for about 5 - 10 minutes. I figured that I could always take the whole unit apart and wire it up to the 14.7V system of a car nope the battery pack inside is only a 9.6V pack bad things could happen if you hooked it to 14.7v.For an 1800Mha pack it should give more than a 10 minute charge. ",1.0
" I haven't even removed this from the packaging - it's being returned.This is not a pocket-anything it's a large heavy brick. Definitely not something to 'slip in your purse'.I'm giving it one star because of the misleading description. ",1.0
" My unit will charge and power on. However it completely discharges in less then 10 minutes when charging my ipod. This has a 1200mAh battery in it. A 30gb 5th gen ipod has a 450mAh battery. You should be able to get 2 complete charges on your ipod but my unit wont even get 1/4 of a charge. ",1.0
" Save yourself the agony of wasting money on discontinued garbage. There is a reason B & D discontinued this and I suspect it's because it never performed well and many users complained. Learn from the poor rating you see here on Amazon. Sure it has an inverter and you can power AC adapter stuff theoretically. In practice your money would be better spent on a sealed rechargeable 12V battery and a small cig lighter inverter with USB power outlet available in the Auto section of Wal Mart and many department stores. That way you can use the inverter w/USB in your car also and even charge the small 12V battery with a cig-lighter charger. ",1.0
" All I can say is Do Not buy this. Not even worth the $8. Never worked. Not worth the hassle of returning. I looked at replacing the cells inside of it but I can buy a better portable battery unit for about the same $$ as fixing this thing so I tossed it. ",1.0
" I didn't buy this from Amazon but mine is just not useable. As others have noted it is quite a bit larger than I expected. Also it seems to charge the lights come on normally but it will not charge anything. It won't work on my iPhone thru the USB port and the AC port won't power an external hard drive.Mine may just be defective but since I only paid $11 for it it's just not worth pursuing a repair or replacement to me. However just beware that it may not provide enough power to charge anything other than basic cell phones. ",1.0
" When new these were great but everything being offered for sale now has been sitting on the shelf for a very long time years in fact. Batteries this old cannot be charged up again. You're just buying a paperweight! ",1.0
" I got one of these a year ago. The issue I had was that the thing only had about 15mins of power before shutting down. That is usb or powering a 7w fluorescent bulb AC. ",1.0
" MY CD OF CASSIE'S ME AND YOU SKIPS THROUGHOUT THE CD. THIS IS THE 2ND TIME I'VE RECEIVED A CD FROM AMAZON THAT HAS SKIPPED. THIS WILL BE THE LAST TIME I ORDER ANY CD'S FROM AMAZON. THIS IS VERY FRUSTRATING AS I FEEL I'VE SPENT MY HARD EARNED MONEY ON THIS.THANKS FOR NOTHING!!!! ",1.0
" this song is ok nothing special. vocally ain't much to Cassiebut the Lyrics&overall; vibe make this song work. ",1.0
" Cassie is so bad she has to resort to stripping down to her panties in her video clip to get music sales. You all know that she has definately got no talent at all and you only like her for her looks. She is just a ashanti but with even less talent. hahaha. Her voice sounds like she was raised from the dead because her voice sounds lazy and her song is quite boring. She has got no vocal talent. ",1.0
" The book we received was a photocopy of the original. It was a black and white copy and totally useless. We are sending it back. ",1.0
" These chisels are not sharp out of the box. My skew chisel was chipped and I see from other reviews there have been more than one chipped. As another review said I cannot sharpen the carbide tips so I have a new set of chisels that are not as useful as my old ones that I can sharpen. Don't waste your money on these chisels. ",1.0
" You'll have read all the reviews about the quality of the light from the Softlighter which is astonishing. The best. Good enough for Annie L. But I've just ordered my third of these (had the smallest available the largest and have just bought the 46in sized) and each of them without question has broken after only a handful of shoots. The build quality and finish is shockingly poor and I would seriously consider a purchase of a Photek Softlighter for this reason - they have repeatedly let me down on shoots. ",1.0
" After starting to read the first of many stories in this book. I closed it and didn't read the rest. I do not like fiction because fiction is a story made up in someone else's head. I thought these would be true stories. So if you like fiction you will like this book. If you want true cat stories which I prefer this is not for you. It's my own fault being disappointed in this book merely because it is fiction. I guess it's a good book again if you like fiction. ",1.0
" This set is fine if you only want to learn Spanish in the Castillian accent. Castillian is a rare accent that you will encounter in certain areas of Spain. No Latin American countries use Castillian! You'd be better off with a different set of software if you truly want to learn the Spanish that most native speakers use. ",1.0
" WARNING",1.0
" Well I have to say that I didn't really want to write a negative Sunny Day review but then I thought of the unfortunate lads who would waste their money on this CD instead of buying a different Sunny Day CD. I am a big fan (driving 6 hours to see them play in a couple weeks) but I was kinda let down by this one. Diary and Self-Titled are strongly recommended. ",1.0
" We didn't receive this item and called the company to ask why. They said they are no longer making them but neither the company nor Amazon had bothered to let us know. We did not get a refund as it dragged on and on. I suggest that Amazon discontinue their relationship with parts of the LEGO company. Our grandson was very disappointed as he is a huge LEGO fan. Shame on you LEGO. ",1.0
" Don't purchase one of these - their are better options at Amazon.The first one (which was shipped very promptly) refused to accept a charge after a day or so. While Amazon sent a replacement as soon as I reported the problem the second one has now stopped accepting a charge after three weeks.The service (as always) from Amazon has been great but needless to say this particular batch of batteries has some inherent problems so look at the alternative brands available at amazon. ",1.0
" Being a fan of Richard Bach I was surprisingly disappointed with this book.There is so much detail about flying I don't know if there was ANY 'learning' to be had...Maybe if you fly planes this might be interestingThis book bored me so bad I didn't finish it. ",1.0
" Book was not written by Zane Grey but by his son. He is nowhere near the author that his father was. There were numerous typos and mistakes all through the book. I bought the book beleiving it was written by ZaneGrey but it was based on characters created by Zane Grey.Very dissapointing. ",1.0
" I ordered these burgundy towels with ringe only to be dry cleand and not washable ",1.0
" This belt was not the right fit we used the letters and numbers off the belt to place the order.... but still would not fit it was too big. ",1.0
